date,Operating Cash Flow,Free Cash Flow,Investing Cash flow,Financing Cash Flow,Ticker
2004-10-24,434000.0,-13623000.0,-10040000.0,-14286000.0,NVDA
2004-07-25,-28891000.0,-45519000.0,9539000.0,3256000.0,NVDA
2004-04-25,61486000.0,42887000.0,-92931000.0,13698000.0,NVDA
2004-01-25,-949000.0,-13305000.0,-20896000.0,4454000.0,NVDA
2003-10-26,-8615000.0,-32000000.0,257956000.0,-291825000.0,NVDA
2003-07-27,18814000.0,-47457000.0,-33961000.0,10648000.0,NVDA
2003-04-27,40428000.0,14836000.0,-115058000.0,6432000.0,NVDA
2003-01-26,124325000.0,114385000.0,-99482000.0,-384000.0,NVDA
2022-04-01,478600000.0,304800000.0,-129400000.0,-57300000.0,ON
2021-12-31,626000000.0,457000000.0,-587000000.0,-51000000.0,ON
2021-10-01,448900000.0,337000000.0,-149500000.0,-1100000.0,ON
2021-07-02,488000000.0,380800000.0,-100800000.0,-338600000.0,ON
2021-04-02,218500000.0,141100000.0,-77200000.0,-178100000.0,ON
2020-12-31,400400000.0,184000000.0,-211700000.0,-762200000.0,ON
2020-10-02,163400000.0,101800000.0,-59200000.0,-510400000.0,ON
2020-07-03,154500000.0,81200000.0,-74100000.0,-1600000.0,ON
2020-04-03,166000000.0,33700000.0,-108600000.0,1030200000.0,ON
2019-12-31,91700000.0,-20500000.0,-107000000.0,-19000000.0,ON
2019-09-27,242200000.0,130600000.0,-132500000.0,-80200000.0,ON
2019-06-28,222600000.0,-21100000.0,-1104300000.0,823400000.0,ON
2019-03-29,138200000.0,-28900000.0,-167100000.0,-101100000.0,ON
2018-12-31,421000000.0,294600000.0,-93600000.0,-209000000.0,ON
2018-09-28,358200000.0,235900000.0,-120500000.0,-136300000.0,ON
2018-06-29,268500000.0,113500000.0,-229300000.0,-112900000.0,ON
2018-03-30,226500000.0,115400000.0,-105500000.0,-146900000.0,ON
2017-12-31,224300000.0,42500000.0,-170600000.0,-5600000.0,ON
2017-09-29,328200000.0,236000000.0,-73000000.0,-225800000.0,ON
2017-06-30,333200000.0,264400000.0,-65800000.0,-124600000.0,ON
2017-03-31,208500000.0,155600000.0,-55100000.0,-454900000.0,ON
2016-12-31,229400000.0,177300000.0,-59800000.0,-14600000.0,ON
2016-09-30,132700000.0,96800000.0,-2185800000.0,2345300000.0,ON
2016-07-01,104200000.0,52200000.0,-118200000.0,-21500000.0,ON
2016-04-01,114900000.0,42000000.0,-70800000.0,-44500000.0,ON
2015-12-31,157200000.0,89800000.0,-66100000.0,-30100000.0,ON
2015-10-02,128300000.0,63800000.0,-71700000.0,-77200000.0,ON
2015-07-03,101600000.0,26100000.0,-72500000.0,120700000.0,ON
2015-04-03,83500000.0,18700000.0,-54200000.0,-113200000.0,ON
2014-12-31,162500000.0,121200000.0,-55200000.0,-84000000.0,ON
2014-09-26,92300000.0,25800000.0,-438400000.0,241600000.0,ON
2014-06-27,151600000.0,102800000.0,-86900000.0,-27900000.0,ON
2014-03-28,74900000.0,27200000.0,14900000.0,-38300000.0,ON
2013-12-31,127000000.0,107200000.0,49200000.0,-33600000.0,ON
2013-09-27,59900000.0,9400000.0,-51500000.0,-34300000.0,ON
2013-06-28,55200000.0,7900000.0,-153900000.0,-40900000.0,ON
2013-03-29,85200000.0,46300000.0,38000000.0,-65200000.0,ON
2012-12-31,136600000.0,77500000.0,20200000.0,-83600000.0,ON
2012-09-28,11900000.0,-68100000.0,-59800000.0,-49700000.0,ON
2012-06-29,59100000.0,1900000.0,16400000.0,-140900000.0,ON
2012-03-30,68400000.0,8400000.0,-110200000.0,-25500000.0,ON
2011-12-31,164700000.0,107100000.0,-114500000.0,-54900000.0,ON
2011-09-30,119200000.0,34400000.0,-151000000.0,-70200000.0,ON
2011-07-01,136000000.0,51200000.0,-154000000.0,6800000.0,ON
2011-04-01,125600000.0,36900000.0,-4200000.0,21100000.0,ON
2010-12-31,159800000.0,114600000.0,-145400000.0,46100000.0,ON
2010-10-01,123600000.0,72100000.0,-51200000.0,22500000.0,ON
2010-07-02,158900000.0,106400000.0,-75900000.0,-176900000.0,ON
2010-04-02,109500000.0,67600000.0,-63200000.0,-11100000.0,ON
2009-12-31,102300000.0,91800000.0,-3300000.0,31600000.0,ON
2009-10-02,87600000.0,76600000.0,-86100000.0,-10300000.0,ON
2009-07-03,58300000.0,43600000.0,-14800000.0,-42700000.0,ON
2009-04-03,28700000.0,6400000.0,-22100000.0,-62400000.0,ON
2008-12-31,81200000.0,61500000.0,2500000.0,-45800000.0,ON
2008-09-26,133800000.0,103300000.0,-30200000.0,-5900000.0,ON
2008-06-27,41900000.0,12600000.0,-29400000.0,4200000.0,ON
2008-03-28,136900000.0,121400000.0,184800000.0,-289600000.0,ON
2007-12-31,100200000.0,69900000.0,-175900000.0,23000000.0,ON
2007-09-28,98400000.0,64600000.0,-33000000.0,5200000.0,ON
2007-06-29,55400000.0,27800000.0,-24000000.0,-51000000.0,ON
2007-03-30,63100000.0,14100000.0,-43200000.0,-12700000.0,ON
2006-12-31,128600000.0,116700000.0,109800000.0,-202900000.0,ON
2006-09-30,89500000.0,37500000.0,-96700000.0,-54000000.0,ON
2006-06-30,81200000.0,-32500000.0,-112500000.0,74400000.0,ON
2006-03-31,50500000.0,17200000.0,-30800000.0,-2000000.0,ON
2005-12-31,46200000.0,33600000.0,-12600000.0,-72100000.0,ON
2005-09-30,48700000.0,35500000.0,-1200000.0,-10700000.0,ON
2005-07-01,62000000.0,49000000.0,2900000.0,-6700000.0,ON
2005-04-01,36200000.0,27200000.0,45700000.0,-10100000.0,ON
2004-12-31,-77800000.0,-94500000.0,-89300000.0,40300000.0,ON
2004-10-01,30500000.0,14100000.0,-16400000.0,-39500000.0,ON
2004-07-02,52900000.0,34800000.0,-14300000.0,-1900000.0,ON
2004-04-02,32800000.0,2200000.0,-30600000.0,32500000.0,ON
2003-12-31,27800000.0,9500000.0,-25100000.0,0.0,ON
2003-10-03,1200000.0,-15700000.0,-3700000.0,4300000.0,ON
2003-07-04,5200000.0,-13400000.0,-20400000.0,-800000.0,ON
2003-04-04,11500000.0,5500000.0,-6000000.0,900000.0,ON
2022-03-27,2698000000.0,2207000000.0,-526000000.0,-1598000000.0,QCOM
2021-12-26,2057000000.0,1474000000.0,-112000000.0,-2446000000.0,QCOM
2021-09-26,1077000000.0,647000000.0,50000000.0,-1402000000.0,QCOM
2021-06-27,3373000000.0,2867000000.0,-372000000.0,-1608000000.0,QCOM
2021-03-28,2911000000.0,2428000000.0,-1832000000.0,-2143000000.0,QCOM
2020-12-27,3175000000.0,2706000000.0,-1202000000.0,-1645000000.0,QCOM
2020-09-27,1741000000.0,1393000000.0,-338000000.0,-836000000.0,QCOM
2020-06-28,1872000000.0,1454000000.0,-3156000000.0,-1003000000.0,QCOM
2020-03-29,1083000000.0,738000000.0,-1566000000.0,-2209000000.0,QCOM
2019-12-29,1118000000.0,822000000.0,-203000000.0,-1659000000.0,QCOM
2019-09-29,1227000000.0,910000000.0,-337000000.0,-2940000000.0,QCOM
2019-06-30,4909000000.0,4661000000.0,-208000000.0,-915000000.0,QCOM
2019-03-31,794000000.0,624000000.0,-109000000.0,-644000000.0,QCOM
2018-12-30,356000000.0,204000000.0,-152000000.0,-1887000000.0,QCOM
2018-09-30,-436000000.0,-595000000.0,1766000000.0,-25150000000.0,QCOM
2018-06-24,2053000000.0,1839000000.0,1134000000.0,-5463000000.0,QCOM
2018-03-25,516000000.0,331000000.0,4742000000.0,-709000000.0,QCOM
2017-12-24,1762000000.0,1536000000.0,-3261000000.0,-165000000.0,QCOM
2017-09-24,2417000000.0,2155000000.0,18805000000.0,-1122000000.0,QCOM
2017-06-25,82000000.0,-95000000.0,-1102000000.0,8771000000.0,QCOM
2017-03-26,815000000.0,693000000.0,79000000.0,-666000000.0,QCOM
2016-12-25,1379000000.0,1250000000.0,681000000.0,-1104000000.0,QCOM
2016-09-25,2084000000.0,1934000000.0,-1259000000.0,-757000000.0,QCOM
2016-06-26,1840000000.0,1704000000.0,-794000000.0,-943000000.0,QCOM
2016-03-27,737000000.0,612000000.0,-719000000.0,-1157000000.0,QCOM
2015-12-27,2739000000.0,2611000000.0,-716000000.0,-2665000000.0,QCOM
2015-09-27,1684000000.0,1505000000.0,-1352000000.0,-2749000000.0,QCOM
2015-06-28,2116000000.0,1750000000.0,-1530000000.0,3904000000.0,QCOM
2015-03-29,-658000000.0,-854000000.0,1046000000.0,-1213000000.0,QCOM
2014-12-28,2364000000.0,2111000000.0,-1736000000.0,-2203000000.0,QCOM
2014-09-28,1619000000.0,1389000000.0,-87000000.0,-1563000000.0,QCOM
2014-06-29,2673000000.0,2515000000.0,906000000.0,-1976000000.0,QCOM
2014-03-30,1814000000.0,1227000000.0,-2903000000.0,-868000000.0,QCOM
2013-12-29,2781000000.0,2571000000.0,445000000.0,-1073000000.0,QCOM
2013-09-29,2510000000.0,2270000000.0,4409000000.0,-3312000000.0,QCOM
2013-06-30,2077000000.0,1763000000.0,-2316000000.0,-1272000000.0,QCOM
2013-03-31,2216000000.0,1927000000.0,-2444000000.0,14000000.0,QCOM
2012-12-30,1975000000.0,1770000000.0,-1227000000.0,-275000000.0,QCOM
2012-09-30,1409000000.0,1159000000.0,-2000000.0,-1017000000.0,QCOM
2012-06-24,922000000.0,523000000.0,-3302000000.0,-187000000.0,QCOM
2012-03-25,1888000000.0,1612000000.0,-1505000000.0,638000000.0,QCOM
2011-12-25,1779000000.0,1420000000.0,-2068000000.0,-191000000.0,QCOM
2011-09-25,1820000000.0,1627000000.0,-1926000000.0,-154000000.0,QCOM
2011-06-26,1264000000.0,1045000000.0,-1938000000.0,53000000.0,QCOM
2011-03-27,1768000000.0,1689000000.0,-1179000000.0,1058000000.0,QCOM
2010-12-26,48000000.0,-54000000.0,554000000.0,561000000.0,QCOM
2010-09-26,1093000000.0,-84000000.0,157000000.0,-255000000.0,QCOM
2010-06-27,951000000.0,834000000.0,-569000000.0,-386000000.0,QCOM
2010-03-28,793000000.0,685000000.0,-255000000.0,-1644000000.0,QCOM
2009-12-27,1239000000.0,1151000000.0,-172000000.0,-120000000.0,QCOM
2009-09-27,1321000000.0,1177000000.0,-2430000000.0,105000000.0,QCOM
2009-06-28,1087000000.0,938000000.0,-1180000000.0,-82000000.0,QCOM
2009-03-29,1263000000.0,1029000000.0,-746000000.0,-450000000.0,QCOM
2008-12-28,3501000000.0,3267000000.0,-1101000000.0,-406000000.0,QCOM
2008-09-28,991000000.0,577000000.0,-2282000000.0,164000000.0,QCOM
2008-06-29,740000000.0,185000000.0,-976000000.0,404000000.0,QCOM
2008-03-30,947000000.0,646000000.0,-151000000.0,-961000000.0,QCOM
2007-12-30,880000000.0,753000000.0,590000000.0,-914000000.0,QCOM
2007-09-30,1043000000.0,796000000.0,-1290000000.0,-1058000000.0,QCOM
2007-07-01,988000000.0,831000000.0,-732000000.0,107000000.0,QCOM
2007-04-01,991000000.0,899000000.0,-95000000.0,-193000000.0,QCOM
2006-12-31,789000000.0,467000000.0,219000000.0,33000000.0,QCOM
2006-09-24,952000000.0,823000000.0,-62000000.0,-437000000.0,QCOM
2006-06-25,816000000.0,634000000.0,-343000000.0,-1098000000.0,QCOM
2006-03-26,889000000.0,728000000.0,-845000000.0,161000000.0,QCOM
2005-12-25,596000000.0,383000000.0,-1373000000.0,282000000.0,QCOM
2005-09-25,945000000.0,807000000.0,-246000000.0,11000000.0,QCOM
2005-06-26,523000000.0,367000000.0,1000000.0,-801000000.0,QCOM
2005-03-27,821000000.0,727000000.0,39000000.0,-358000000.0,QCOM
2004-12-26,397000000.0,209000000.0,-570000000.0,94000000.0,QCOM
2004-09-30,776689000.0,638280000.0,-1586457000.0,14895000.0,QCOM
2004-06-27,442144000.0,366114000.0,-387998000.0,8312000.0,QCOM
2004-03-28,788289000.0,734529000.0,-666571000.0,27063000.0,QCOM
2003-12-28,460878000.0,397077000.0,-684974000.0,-23270000.0,QCOM
2003-09-30,527458000.0,474595000.0,-281616000.0,3322000.0,QCOM
2003-06-29,345099000.0,290064000.0,-438443000.0,-101841000.0,QCOM
2003-03-30,578844000.0,529434000.0,-142231000.0,-67837000.0,QCOM
2022-03-31,475300000.0,460700000.0,2938200000.0,-520200000.0,ROP
2021-12-31,579500000.0,561700000.0,-100500000.0,-472600000.0,ROP
2021-09-30,447300000.0,435000000.0,-20200000.0,-406300000.0,ROP
2021-06-30,425500000.0,409300000.0,-32900000.0,-389400000.0,ROP
2021-03-31,559600000.0,543300000.0,10700000.0,-545200000.0,ROP
2020-12-31,574200000.0,558100000.0,-380900000.0,-199500000.0,ROP
2020-09-30,137900000.0,125800000.0,-5515500000.0,3803500000.0,ROP
2020-06-30,449100000.0,438900000.0,-160500000.0,571600000.0,ROP
2020-03-31,363900000.0,353400000.0,-17000000.0,-38700000.0,ROP
2019-12-31,466200000.0,453200000.0,887800000.0,-975100000.0,ROP
2019-09-30,404500000.0,387400000.0,-1829700000.0,1435000000.0,ROP
2019-06-30,300800000.0,285800000.0,-551300000.0,181400000.0,ROP
2019-03-31,290300000.0,272500000.0,197200000.0,-464300000.0,ROP
2018-12-31,464100000.0,446900000.0,-104700000.0,-347300000.0,ROP
2018-09-30,418200000.0,404300000.0,-19800000.0,-457200000.0,ROP
2018-06-30,266100000.0,250200000.0,-1159100000.0,968000000.0,ROP
2018-03-31,281700000.0,270100000.0,-51500000.0,-551600000.0,ROP
2017-12-31,368749000.0,353154000.0,-81247000.0,-219842000.0,ROP
2017-09-30,315641000.0,302222000.0,-66267000.0,-331803000.0,ROP
2017-06-30,171875000.0,159452000.0,-40743000.0,-221287000.0,ROP
2017-03-31,378217000.0,360118000.0,-21319000.0,-397085000.0,ROP
2016-12-31,270412000.0,257239000.0,-3449238000.0,3084558000.0,ROP
2016-09-30,316541000.0,307956000.0,-10381000.0,-47318000.0,ROP
2016-06-30,169760000.0,160901000.0,-19281000.0,-41795000.0,ROP
2016-03-31,207072000.0,197583000.0,-273956000.0,-190182000.0,ROP
2015-12-31,269258000.0,260501000.0,-641681000.0,466910000.0,ROP
2015-09-30,226619000.0,219789000.0,-442323000.0,256091000.0,ROP
2015-06-30,172549000.0,161826000.0,-11205000.0,-112903000.0,ROP
2015-03-31,260399000.0,250449000.0,-603123000.0,386144000.0,ROP
2014-12-31,261209000.0,253400000.0,-7712000.0,-184632000.0,ROP
2014-09-30,226102000.0,216827000.0,-317633000.0,112873000.0,ROP
2014-06-30,140502000.0,130420000.0,-10244000.0,-71714000.0,ROP
2014-03-31,212628000.0,202150000.0,-12516000.0,-154631000.0,ROP
2013-12-31,235780000.0,226601000.0,-69158000.0,-165887000.0,ROP
2013-09-30,255766000.0,244306000.0,-18617000.0,-161392000.0,ROP
2013-06-30,139739000.0,129055000.0,-1014878000.0,819716000.0,ROP
2013-03-31,171268000.0,160063000.0,-13210000.0,-88804000.0,ROP
2012-12-31,211638000.0,202469000.0,-31414000.0,-166124000.0,ROP
2012-09-30,205431000.0,196727000.0,-1417271000.0,1039631000.0,ROP
2012-06-30,119326000.0,108802000.0,-28064000.0,-17363000.0,ROP
2012-03-31,141457000.0,131449000.0,-28796000.0,-2274000.0,ROP
2011-12-31,192544000.0,180985000.0,-19277000.0,-74725000.0,ROP
2011-09-30,166557000.0,156804000.0,-32232000.0,-80011000.0,ROP
2011-06-30,155933000.0,145356000.0,-215229000.0,-5861000.0,ROP
2011-03-31,86584000.0,77771000.0,-9011000.0,-96082000.0,ROP
2010-12-31,155122000.0,146922000.0,-8285000.0,-125710000.0,ROP
2010-09-30,139063000.0,132785000.0,-528378000.0,341884000.0,ROP
2010-06-30,110269000.0,102641000.0,-7967000.0,-518000.0,ROP
2010-03-31,95086000.0,88601000.0,-18644000.0,-48047000.0,ROP
2009-12-31,119650000.0,112473000.0,-361219000.0,152946000.0,ROP
2009-09-30,86987000.0,80638000.0,-7380000.0,-48691000.0,ROP
2009-06-30,110285000.0,103154000.0,1281000.0,-76958000.0,ROP
2009-03-31,50577000.0,45349000.0,-6874000.0,-40894000.0,ROP
2008-12-31,128899000.0,119639000.0,-12488000.0,-83430000.0,ROP
2008-09-30,138243000.0,131792000.0,-310491000.0,187626000.0,ROP
2008-06-30,95703000.0,87747000.0,-31468000.0,-68662000.0,ROP
2008-03-31,71593000.0,65213000.0,-384847000.0,152385000.0,ROP
2007-12-31,116836000.0,106320000.0,-12914000.0,76590000.0,ROP
2007-09-30,91419000.0,84553000.0,-13229000.0,-76224000.0,ROP
2007-06-30,78464000.0,71795000.0,-40128000.0,-175000.0,ROP
2007-03-31,57088000.0,51032000.0,-76117000.0,29357000.0,ROP
2006-12-31,109005000.0,100399000.0,-258341000.0,177939000.0,ROP
2006-09-30,47777000.0,41037000.0,-47193000.0,-13551000.0,ROP
2006-06-30,48426000.0,41391000.0,-64611000.0,1080000.0,ROP
2006-03-31,57330000.0,47558000.0,-16520000.0,-27177000.0,ROP
2005-12-31,105376000.0,96673000.0,-157711000.0,27868000.0,ROP
2005-09-30,74542000.0,68983000.0,-8684000.0,-55131000.0,ROP
2005-06-30,62760000.0,57322000.0,-130922000.0,41261000.0,ROP
2005-03-31,38623000.0,33561000.0,-58553000.0,-8615000.0,ROP
2004-12-31,63266000.0,59233000.0,-594909000.0,554255000.0,ROP
2004-09-30,35618000.0,32635000.0,-5547000.0,-3083000.0,ROP
2004-06-30,40358000.0,37779000.0,-42872000.0,-5013000.0,ROP
2004-03-31,25583000.0,23037000.0,-15071000.0,2213000.0,ROP
2003-12-31,13523000.0,11185000.0,-495889000.0,536763000.0,ROP
2003-09-30,21300000.0,18000000.0,-5300000.0,-28500000.0,ROP
2003-07-31,21783000.0,19628000.0,-3419000.0,-18112000.0,ROP
2003-04-30,23390000.0,21655000.0,-2241000.0,-13260000.0,ROP
2022-01-31,155744000.0,113499000.0,-68025000.0,-394597000.0,SNPS
2021-10-31,370559000.0,343293000.0,-163158000.0,-159339000.0,SNPS
2021-07-31,421767000.0,398617000.0,-265122000.0,-225672000.0,SNPS
2021-04-30,526338000.0,509804000.0,-17290000.0,-70673000.0,SNPS
2021-01-31,173958000.0,145168000.0,-103460000.0,-293064000.0,SNPS
2020-10-31,202151000.0,166658000.0,-35493000.0,10870000.0,SNPS
2020-07-31,399423000.0,358947000.0,-88192000.0,-130785000.0,SNPS
2020-04-30,379919000.0,352796000.0,-103175000.0,-114171000.0,SNPS
2020-01-31,9820000.0,-45850000.0,-133558000.0,93480000.0,SNPS
2019-10-31,221249000.0,143464000.0,-117635000.0,-59575000.0,SNPS
2019-07-31,370463000.0,316313000.0,-51965000.0,-264747000.0,SNPS
2019-04-30,352820000.0,312111000.0,-36533000.0,-275656000.0,SNPS
2019-01-31,-144019000.0,-173763000.0,-29744000.0,38086000.0,SNPS
2018-10-31,130961000.0,102218000.0,-37615000.0,-104207000.0,SNPS
2018-07-31,289206000.0,266395000.0,-26112000.0,-83060000.0,SNPS
2018-04-30,63430000.0,42181000.0,-54780000.0,-37959000.0,SNPS
2018-01-31,-59365000.0,-88488000.0,-625018000.0,230364000.0,SNPS
2017-10-31,184854000.0,164657000.0,55717000.0,-347230000.0,SNPS
2017-07-31,279854000.0,259758000.0,-26544000.0,-92729000.0,SNPS
2017-04-30,122975000.0,108925000.0,-15666000.0,50962000.0,SNPS
2017-01-31,46882000.0,27671000.0,-202789000.0,15877000.0,SNPS
2016-10-31,147662000.0,127830000.0,-17056000.0,-101316000.0,SNPS
2016-07-31,251709000.0,231374000.0,-46922000.0,-86854000.0,SNPS
2016-04-30,222434000.0,207818000.0,-49216000.0,63488000.0,SNPS
2016-01-31,-35170000.0,-51427000.0,-29481000.0,-182255000.0,SNPS
2015-10-31,152417000.0,132276000.0,-225893000.0,-75444000.0,SNPS
2015-07-31,275007000.0,250345000.0,-149466000.0,-5092000.0,SNPS
2015-04-30,155079000.0,129751000.0,-43339000.0,-39339000.0,SNPS
2015-01-31,-87343000.0,-107859000.0,-140931000.0,57805000.0,SNPS
2014-10-31,172912000.0,126896000.0,-67153000.0,-11031000.0,SNPS
2014-07-31,340130000.0,311009000.0,-37660000.0,-220034000.0,SNPS
2014-04-30,111803000.0,96182000.0,-383073000.0,198401000.0,SNPS
2014-01-31,-73892000.0,-90047000.0,-9364000.0,-41025000.0,SNPS
2013-10-31,191335000.0,172572000.0,-17996000.0,-45755000.0,SNPS
2013-07-31,263078000.0,243986000.0,-19092000.0,-31270000.0,SNPS
2013-04-30,133730000.0,117322000.0,-14186000.0,15457000.0,SNPS
2013-01-31,-91438000.0,-106243000.0,-14805000.0,-36417000.0,SNPS
2012-10-31,102932000.0,80465000.0,-408138000.0,38765000.0,SNPS
2012-07-31,295680000.0,281778000.0,-33286000.0,-93413000.0,SNPS
2012-04-30,126774000.0,117401000.0,-436185000.0,298111000.0,SNPS
2012-01-31,-39318000.0,-51069000.0,-1514000.0,25000.0,SNPS
2011-10-31,73026000.0,57901000.0,-49734000.0,-57868000.0,SNPS
2011-07-31,310435000.0,287442000.0,-27666000.0,-92299000.0,SNPS
2011-04-30,96488000.0,85306000.0,7160000.0,-114264000.0,SNPS
2011-01-31,-39633000.0,-50563000.0,-18579000.0,-13188000.0,SNPS
2010-10-31,96892000.0,84526000.0,-213903000.0,-1437000.0,SNPS
2010-07-31,207916000.0,193410000.0,64343000.0,-63232000.0,SNPS
2010-04-30,81645000.0,75199000.0,-76013000.0,39475000.0,SNPS
2010-01-31,-45417000.0,-54174000.0,-13160000.0,-17868000.0,SNPS
2009-10-31,63910000.0,48721000.0,-29792000.0,41871000.0,SNPS
2009-07-31,232464000.0,221821000.0,-122372000.0,1913000.0,SNPS
2009-04-30,24711000.0,17470000.0,-7415000.0,25008000.0,SNPS
2009-01-31,-81926000.0,-90904000.0,-32323000.0,660000.0,SNPS
2008-10-31,115885000.0,283774000.0,-60490000.0,-28937000.0,SNPS
2008-07-31,231346000.0,42620000.0,-278555000.0,19650000.0,SNPS
2008-04-30,35038000.0,24562000.0,173041000.0,-63787000.0,SNPS
2008-01-31,-51181000.0,-61611000.0,-35082000.0,-70768000.0,SNPS
2007-10-31,173146000.0,164392000.0,-75340000.0,46000000.0,SNPS
2007-07-31,116101000.0,103678000.0,-104984000.0,-37982000.0,SNPS
2007-04-30,88166000.0,74347000.0,8080000.0,-14667000.0,SNPS
2007-01-31,56065000.0,43772000.0,-73325000.0,63513000.0,SNPS
2006-10-31,99747000.0,84811000.0,-35350000.0,-4021000.0,SNPS
2006-07-31,59465000.0,47653000.0,-22344000.0,-65807000.0,SNPS
2006-04-30,26877000.0,9757000.0,-56567000.0,9951000.0,SNPS
2006-01-31,19801000.0,12262000.0,-39516000.0,-70549000.0,SNPS
2005-10-31,74335000.0,65500000.0,-15273000.0,24193000.0,SNPS
2005-07-31,64247000.0,50955000.0,-92387000.0,3967000.0,SNPS
2005-04-30,-11467000.0,-26573000.0,8970000.0,-30039000.0,SNPS
2005-01-31,142075000.0,135745000.0,-72785000.0,-37892000.0,SNPS
2004-10-31,33567000.0,23635000.0,-63430000.0,-120143000.0,SNPS
2004-07-31,128753000.0,117809000.0,-60548000.0,-26102000.0,SNPS
2004-04-30,90398000.0,81249000.0,-335000.0,-45540000.0,SNPS
2004-01-31,11319000.0,-3661000.0,-47720000.0,-74802000.0,SNPS
2003-10-31,114355000.0,97750000.0,-43202000.0,21144000.0,SNPS
2003-07-31,125672000.0,111834000.0,-26030000.0,57414000.0,SNPS
2003-04-30,120045000.0,112558000.0,-167836000.0,-29529000.0,SNPS
2003-01-31,31462000.0,19244000.0,-21260000.0,25153000.0,SNPS
2022-03-31,2144000000.0,1701000000.0,-1668000000.0,-1602000000.0,TXN
2021-12-31,2357000000.0,1075000000.0,-2229000000.0,-1160000000.0,TXN
2021-09-30,2428000000.0,1942000000.0,-884000000.0,470000000.0,TXN
2021-06-30,2121000000.0,1735000000.0,127000000.0,-1041000000.0,TXN
2021-03-31,1850000000.0,1542000000.0,-1109000000.0,-1406000000.0,TXN
2020-12-31,2125000000.0,1913000000.0,-996000000.0,-844000000.0,TXN
2020-09-30,1443000000.0,1297000000.0,-2189000000.0,-726000000.0,TXN
2020-06-30,1720000000.0,1590000000.0,1437000000.0,-1381000000.0,TXN
2020-03-31,851000000.0,690000000.0,826000000.0,-1596000000.0,TXN
2019-12-31,1754000000.0,1591000000.0,-1921000000.0,-1289000000.0,TXN
2019-09-30,1992000000.0,1843000000.0,-914000000.0,-998000000.0,TXN
2019-06-30,1796000000.0,1512000000.0,-258000000.0,-1445000000.0,TXN
2019-03-31,1107000000.0,856000000.0,1173000000.0,-998000000.0,TXN
2018-12-31,2145000000.0,1822000000.0,1505000000.0,-2714000000.0,TXN
2018-09-30,2106000000.0,1736000000.0,-1768000000.0,-1755000000.0,TXN
2018-06-30,1826000000.0,1577000000.0,-81000000.0,-543000000.0,TXN
2018-03-31,1112000000.0,923000000.0,266000000.0,-1317000000.0,TXN
2017-12-31,1929000000.0,1698000000.0,-898000000.0,-671000000.0,TXN
2017-09-30,1722000000.0,1536000000.0,-488000000.0,-1078000000.0,TXN
2017-06-30,917000000.0,766000000.0,-8000000.0,-842000000.0,TXN
2017-03-31,795000000.0,668000000.0,267000000.0,-1143000000.0,TXN
2016-12-31,1585000000.0,1475000000.0,-685000000.0,-1115000000.0,TXN
2016-09-30,1413000000.0,1274000000.0,-603000000.0,-676000000.0,TXN
2016-06-30,1069000000.0,911000000.0,65000000.0,-1180000000.0,TXN
2016-03-31,547000000.0,423000000.0,573000000.0,-839000000.0,TXN
2015-12-31,1430000000.0,1266000000.0,-675000000.0,-888000000.0,TXN
2015-09-30,1409000000.0,1270000000.0,389000000.0,-1849000000.0,TXN
2015-06-30,820000000.0,695000000.0,-174000000.0,-704000000.0,TXN
2015-03-31,609000000.0,486000000.0,158000000.0,-724000000.0,TXN
2014-12-31,1272000000.0,1147000000.0,-491000000.0,-888000000.0,TXN
2014-09-30,1383000000.0,1280000000.0,-383000000.0,-910000000.0,TXN
2014-06-30,775000000.0,695000000.0,802000000.0,-1926000000.0,TXN
2014-03-31,462000000.0,385000000.0,-305000000.0,-219000000.0,TXN
2013-12-31,1199000000.0,1092000000.0,-123000000.0,-884000000.0,TXN
2013-09-30,1150000000.0,1027000000.0,-211000000.0,-684000000.0,TXN
2013-06-30,675000000.0,577000000.0,309000000.0,-1197000000.0,TXN
2013-03-31,360000000.0,276000000.0,22000000.0,-405000000.0,TXN
2012-12-31,1088000000.0,992000000.0,-189000000.0,-693000000.0,TXN
2012-09-30,1202000000.0,1052000000.0,-1441000000.0,257000000.0,TXN
2012-06-30,675000000.0,529000000.0,321000000.0,-997000000.0,TXN
2012-03-31,449000000.0,346000000.0,270000000.0,-518000000.0,TXN
2011-12-31,971000000.0,818000000.0,-997000000.0,-563000000.0,TXN
2011-09-30,1138000000.0,945000000.0,-4694000000.0,636000000.0,TXN
2011-06-30,631000000.0,355000000.0,-544000000.0,3071000000.0,TXN
2011-03-31,516000000.0,322000000.0,63000000.0,-555000000.0,TXN
2010-12-31,1230000000.0,929000000.0,-548000000.0,-456000000.0,TXN
2010-09-30,1318000000.0,922000000.0,-662000000.0,-701000000.0,TXN
2010-06-30,562000000.0,279000000.0,204000000.0,-845000000.0,TXN
2010-03-31,710000000.0,491000000.0,-51000000.0,-624000000.0,TXN
2009-12-31,1001000000.0,565000000.0,-651000000.0,-462000000.0,TXN
2009-09-30,834000000.0,608000000.0,-950000000.0,-355000000.0,TXN
2009-06-30,557000000.0,509000000.0,142000000.0,-370000000.0,TXN
2009-03-31,251000000.0,208000000.0,363000000.0,-224000000.0,TXN
2008-12-31,1118000000.0,1041000000.0,-1273000000.0,-510000000.0,TXN
2008-09-30,1052000000.0,855000000.0,-119000000.0,-529000000.0,TXN
