"Date","Price","Open","High","Low","Vol.","Change %"
"03/02/2017","202.54","203.74","203.87","202.33","","-0.59%"
"03/01/2017","203.75","201.11","203.97","201.08","","1.22%"
"02/28/2017","201.29","201.97","202.08","200.94","","-0.39%"
"02/27/2017","202.08","202.19","202.19","201.49","","-0.05%"
"02/24/2017","202.19","201.91","202.21","200.53","","0.12%"
"02/23/2017","201.94","202.07","202.37","201.10","","-0.05%"
"02/22/2017","202.05","201.66","202.15","201.25","","0.19%"
"02/21/2017","201.67","200.71","201.72","200.60","","0.47%"
"02/20/2017","200.72","200.73","200.76","200.63","","-0.01%"
"02/17/2017","200.75","200.34","200.75","199.76","","0.20%"
"02/16/2017","200.34","199.79","200.77","199.78","","0.32%"
"02/15/2017","199.71","198.91","199.88","198.83","","0.42%"
"02/14/2017","198.88","198.48","198.92","197.67","","0.20%"
"02/13/2017","198.48","197.23","198.76","197.19","","0.63%"
"02/10/2017","197.24","196.72","197.58","196.71","","0.24%"
"02/09/2017","196.76","196.43","197.07","196.17","","0.16%"
"02/08/2017","196.44","195.96","196.72","195.61","","0.23%"
"02/07/2017","195.98","195.35","196.35","195.20","","0.36%"
"02/06/2017","195.27","195.10","195.37","194.43","","0.07%"
"02/03/2017","195.13","193.61","195.27","193.60","","0.73%"
"02/02/2017","193.71","193.30","194.04","192.62","","0.23%"
"02/01/2017","193.27","192.26","193.89","192.08","","0.51%"
"01/31/2017","192.29","193.29","193.30","191.40","","-0.50%"
"01/30/2017","193.26","194.57","194.67","192.17","","-0.66%"
"01/27/2017","194.55","193.98","194.75","193.83","","0.31%"
"01/26/2017","193.95","194.35","194.64","193.44","","-0.13%"
"01/25/2017","194.21","192.04","194.29","192.02","","1.09%"
"01/24/2017","192.12","190.38","192.30","190.24","","0.95%"
"01/23/2017","190.31","190.29","190.49","189.33","","0.07%"
"01/20/2017","190.18","189.32","190.57","189.25","","0.49%"
"01/19/2017","189.25","189.64","190.21","189.11","","-0.32%"
"01/18/2017","189.85","189.25","189.96","189.08","","0.34%"
"01/17/2017","189.20","189.81","189.92","188.78","","-0.32%"
"01/16/2017","189.81","189.97","190.01","189.79","","-0.05%"
"01/13/2017","189.91","189.29","190.11","189.21","","0.26%"
"01/12/2017","189.41","189.79","189.92","187.70","","-0.06%"
"01/11/2017","189.52","188.49","189.80","188.40","","0.50%"
"01/10/2017","188.57","188.67","189.23","188.18","","-0.01%"
"01/09/2017","188.58","188.12","189.09","188.06","","0.19%"
"01/06/2017","188.23","186.78","188.47","186.33","","0.78%"
"01/05/2017","186.77","186.11","187.17","186.09","","0.35%"
"01/04/2017","186.11","185.07","186.32","185.06","","0.59%"
"01/03/2017","185.01","183.81","185.75","183.59","","0.57%"
"01/02/2017","183.96","183.80","183.96","183.71","","0.04%"
"12/30/2016","183.88","185.33","185.76","183.54","","-0.79%"
"12/29/2016","185.34","185.41","185.69","184.84","","0.01%"
"12/28/2016","185.32","186.81","187.16","185.25","","-0.79%"
"12/27/2016","186.79","186.07","187.60","186.00","","0.38%"
"12/26/2016","186.08","186.05","186.11","186.04","","0.02%"
"12/23/2016","186.04","185.71","186.04","185.43","","0.16%"
"12/22/2016","185.74","186.42","186.42","185.25","","-0.36%"
"12/21/2016","186.41","186.77","186.81","186.03","","-0.17%"
"12/20/2016","186.73","186.24","186.98","186.15","","0.24%"
"12/19/2016","186.29","185.26","186.93","185.18","","0.61%"
"12/16/2016","185.16","186.33","186.81","184.97","","-0.60%"
"12/15/2016","186.28","185.65","187.17","185.60","","0.13%"
"12/14/2016","186.03","186.42","187.14","185.46","","-0.21%"
"12/13/2016","186.43","184.43","187.30","184.29","","1.13%"
"12/12/2016","184.34","184.95","185.10","183.68","","-0.34%"
"12/09/2016","184.96","183.93","185.04","183.92","","0.57%"
"12/08/2016","183.91","183.32","184.46","183.09","","0.32%"
"12/07/2016","183.33","180.06","183.41","180.05","","1.80%"
"12/06/2016","180.08","179.77","180.48","179.38","","0.23%"
"12/05/2016","179.67","177.97","180.15","177.82","","0.93%"
"12/02/2016","178.01","177.62","178.39","176.85","","0.26%"
"12/01/2016","177.55","181.28","181.55","177.22","","-2.08%"
"11/30/2016","181.33","183.33","183.51","181.28","","-1.06%"
"11/29/2016","183.27","183.12","184.11","182.56","","0.12%"
"11/28/2016","183.05","183.27","183.96","182.88","","-0.11%"
"11/25/2016","183.26","182.53","183.27","182.53","","0.39%"
"11/24/2016","182.54","182.40","182.57","182.37","","0.11%"
"11/23/2016","182.34","183.39","183.44","181.82","","-0.55%"
"11/22/2016","183.34","183.24","183.77","183.09","","0.06%"
"11/21/2016","183.23","181.40","183.33","181.40","","1.00%"
"11/18/2016","181.41","181.61","182.43","181.21","","-0.19%"
"11/17/2016","181.75","180.50","181.75","180.38","","0.74%"
"11/16/2016","180.42","178.86","180.51","178.42","","0.87%"
"11/15/2016","178.87","176.85","179.56","176.73","","1.16%"
"11/14/2016","176.82","179.39","179.63","176.09","","-1.45%"
"11/11/2016","179.43","178.82","179.66","178.00","","0.32%"
"11/10/2016","178.85","180.89","182.44","176.80","","-1.20%"
"11/09/2016","181.03","181.87","182.18","177.88","","-0.49%"
"11/08/2016","181.92","181.20","182.56","180.57","","0.41%"
"11/07/2016","181.18","177.46","181.28","177.40","","2.03%"
"11/04/2016","177.58","178.33","178.96","177.23","","-0.40%"
"11/03/2016","178.29","179.71","179.82","178.09","","-0.81%"
"11/02/2016","179.74","181.04","181.30","179.40","","-0.67%"
"11/01/2016","180.96","182.39","182.70","179.83","","-0.77%"
"10/31/2016","182.36","182.35","182.93","182.27","","0.08%"
"10/28/2016","182.22","182.07","183.88","181.98","","0.05%"
"10/27/2016","182.12","182.92","183.49","181.94","","-0.45%"
"10/26/2016","182.95","183.84","183.85","182.33","","-0.44%"
"10/25/2016","183.76","184.41","184.57","183.46","","-0.36%"
"10/24/2016","184.43","182.67","184.47","182.53","","0.96%"
"10/21/2016","182.68","181.86","182.78","181.74","","0.45%"
"10/20/2016","181.86","182.26","182.32","181.00","","-0.22%"
"10/19/2016","182.26","182.14","182.53","181.80","","0.08%"
"10/18/2016","182.12","180.89","182.78","180.87","","0.70%"
"10/17/2016","180.86","181.22","181.58","180.80","","-0.20%"
"10/14/2016","181.23","180.60","182.28","180.51","","0.35%"
"10/13/2016","180.59","181.57","181.66","179.13","","-0.56%"
"10/12/2016","181.60","182.12","182.15","180.75","","-0.27%"
"10/11/2016","182.10","184.21","184.37","181.42","","-1.16%"
"10/10/2016","184.24","183.24","184.71","183.17","","0.56%"
"10/07/2016","183.21","183.54","183.99","182.40","","-0.19%"
"10/06/2016","183.56","183.43","183.75","182.67","","0.08%"
"10/05/2016","183.42","182.69","183.86","182.69","","0.42%"
"10/04/2016","182.65","182.94","183.87","182.13","","-0.16%"
"10/03/2016","182.95","183.47","183.56","182.59","","-0.30%"
"09/30/2016","183.50","182.46","183.94","182.26","","0.51%"
"09/29/2016","182.57","183.39","183.59","181.94","","-0.38%"
"09/28/2016","183.27","182.70","183.38","182.31","","0.28%"
"09/27/2016","182.75","180.80","182.85","180.74","","1.01%"
"09/26/2016","180.93","182.05","182.05","180.56","","-0.64%"
"09/23/2016","182.09","183.64","183.65","181.82","","-0.89%"
"09/22/2016","183.73","182.57","184.01","182.55","","0.70%"
"09/21/2016","182.46","180.41","182.66","180.29","","1.10%"
"09/20/2016","180.48","180.31","181.43","180.24","","0.03%"
"09/19/2016","180.43","180.51","182.04","180.09","","-0.04%"
"09/16/2016","180.50","181.15","181.26","179.77","","-0.31%"
"09/15/2016","181.06","178.33","181.34","178.28","","1.53%"
"09/14/2016","178.33","177.44","179.26","177.37","","0.43%"
"09/13/2016","177.56","178.74","178.77","176.90","","-0.62%"
"09/12/2016","178.66","176.31","178.92","175.04","","1.28%"
"09/09/2016","176.40","180.28","180.35","176.40","","-2.22%"
"09/08/2016","180.40","181.73","181.90","179.91","","-0.75%"
"09/07/2016","181.76","181.27","181.91","181.02","","0.28%"
"09/06/2016","181.26","180.34","181.31","180.33","","0.51%"
"09/05/2016","180.34","180.40","180.48","180.33","","0.03%"
"09/02/2016","180.29","179.65","180.79","179.58","","0.32%"
"09/01/2016","179.71","178.97","179.72","178.39","","0.45%"
"08/31/2016","178.91","179.27","179.38","178.41","","-0.15%"
"08/30/2016","179.18","179.48","179.78","178.58","","-0.14%"
"08/29/2016","179.44","178.88","179.88","178.87","","0.22%"
"08/26/2016","179.04","178.87","180.18","178.06","","0.07%"
"08/25/2016","178.91","178.75","179.18","178.19","","0.11%"
"08/24/2016","178.71","179.60","179.68","178.36","","-0.50%"
"08/23/2016","179.60","178.91","180.04","178.84","","0.35%"
"08/22/2016","178.97","179.06","179.23","178.37","","-0.07%"
"08/19/2016","179.10","178.77","179.19","178.14","","0.23%"
"08/18/2016","178.69","178.59","178.84","178.22","","0.05%"
"08/17/2016","178.60","178.70","178.79","177.69","","-0.03%"
"08/16/2016","178.65","179.56","179.67","178.65","","-0.53%"
"08/15/2016","179.60","178.70","179.92","178.63","","0.47%"
"08/12/2016","178.76","178.76","178.91","178.29","","-0.02%"
"08/11/2016","178.79","178.20","179.12","178.12","","0.35%"
"08/10/2016","178.16","178.57","178.77","177.90","","-0.23%"
"08/09/2016","178.57","177.87","178.98","177.86","","0.42%"
"08/08/2016","177.83","177.70","178.15","177.45","","0.08%"
"08/05/2016","177.68","176.02","177.77","175.87","","0.94%"
"08/04/2016","176.02","174.96","176.18","174.92","","0.63%"
"08/03/2016","174.92","174.47","174.92","174.18","","0.19%"
"08/02/2016","174.58","175.93","176.01","173.90","","-0.81%"
"08/01/2016","176.00","175.54","176.26","175.27","","0.21%"
"07/29/2016","175.63","175.00","176.04","174.94","","0.35%"
"07/28/2016","175.02","174.59","175.41","174.26","","0.32%"
"07/27/2016","174.47","173.30","175.16","173.18","","0.69%"
"07/26/2016","173.28","172.65","173.61","172.40","","0.36%"
"07/25/2016","172.66","172.88","172.94","172.28","","-0.10%"
"07/22/2016","172.83","172.12","172.85","171.47","","0.41%"
"07/21/2016","172.12","172.81","173.25","171.83","","-0.38%"
"07/20/2016","172.78","170.56","173.09","170.30","","1.29%"
"07/19/2016","170.58","170.59","170.90","170.27","","0.01%"
"07/18/2016","170.56","169.17","170.77","169.13","","0.83%"
"07/15/2016","169.15","169.49","169.66","168.80","","-0.18%"
"07/14/2016","169.45","168.10","169.71","168.09","","0.79%"
"07/13/2016","168.12","168.07","168.77","168.06","","0.04%"
"07/12/2016","168.05","166.41","168.20","166.41","","1.02%"
"07/11/2016","166.36","164.93","166.78","164.93","","0.89%"
"07/08/2016","164.89","162.20","164.94","162.20","","1.66%"
"07/07/2016","162.20","161.71","162.78","161.68","","0.28%"
"07/06/2016","161.74","161.28","161.80","159.81","","0.22%"
"07/05/2016","161.38","162.56","162.58","160.65","","-0.74%"
"07/04/2016","162.58","162.58","162.71","162.54","","-0.03%"
"07/01/2016","162.63","162.40","163.30","162.26","","0.17%"
"06/30/2016","162.36","160.92","162.36","160.70","","0.98%"
"06/29/2016","160.79","157.97","161.03","157.96","","1.85%"
"06/28/2016","157.87","154.95","157.93","154.77","","1.86%"
"06/27/2016","154.98","158.92","158.98","154.31","","-2.51%"
"06/24/2016","158.97","166.50","166.53","158.67","","-4.47%"
"06/23/2016","166.40","164.08","166.41","164.04","","1.47%"
"06/22/2016","163.99","164.59","165.20","163.93","","-0.43%"
"06/21/2016","164.70","163.67","164.94","163.63","","0.62%"
"06/20/2016","163.68","162.38","165.00","162.38","","0.91%"
"06/17/2016","162.20","163.32","163.56","161.69","","-0.64%"
"06/16/2016","163.24","163.25","163.44","161.28","","0.01%"
"06/15/2016","163.23","163.27","164.17","163.13","","-0.05%"
"06/14/2016","163.31","163.42","163.78","162.30","","-0.10%"
"06/13/2016","163.47","165.03","165.03","163.38","","-1.02%"
"06/10/2016","165.15","167.07","167.07","164.78","","-1.20%"
"06/09/2016","167.15","167.37","167.41","166.55","","-0.17%"
"06/08/2016","167.44","166.89","167.60","166.81","","0.34%"
"06/07/2016","166.88","166.48","167.51","166.42","","0.27%"
"06/06/2016","166.43","165.90","166.85","165.81","","0.25%"
"06/03/2016","166.01","166.36","166.74","165.19","","-0.25%"
"06/02/2016","166.42","166.62","166.62","165.15","","-0.13%"
"06/01/2016","166.63","166.99","166.99","166.08","","-0.21%"
"05/31/2016","166.98","166.60","167.02","166.02","","0.24%"
"05/30/2016","166.58","166.43","166.58","166.43","","0.05%"
"05/27/2016","166.50","165.66","166.50","165.47","","0.55%"
"05/26/2016","165.59","165.29","165.79","164.82","","0.25%"
"05/25/2016","165.18","164.01","165.59","164.00","","0.73%"
"05/24/2016","163.98","161.01","164.13","160.83","","1.83%"
"05/23/2016","161.04","161.06","161.91","160.97","","-0.01%"
"05/20/2016","161.06","159.15","161.46","159.13","","1.19%"
"05/19/2016","159.16","160.17","160.19","158.24","","-0.65%"
"05/18/2016","160.20","159.36","161.00","159.13","","0.50%"
"05/17/2016","159.40","160.75","161.05","158.97","","-0.82%"
"05/16/2016","160.72","158.66","161.18","158.66","","1.34%"
"05/13/2016","158.60","159.14","159.86","158.41","","-0.35%"
"05/12/2016","159.16","159.76","160.35","158.15","","-0.44%"
"05/11/2016","159.86","160.76","161.30","159.86","","-0.52%"
"05/10/2016","160.70","158.84","160.71","158.76","","1.16%"
"05/09/2016","158.85","158.75","159.57","158.72","","0.03%"
"05/06/2016","158.80","157.96","158.80","157.36","","0.55%"
"05/05/2016","157.93","157.96","158.64","157.65","","-0.02%"
"05/04/2016","157.96","158.68","158.69","157.52","","-0.49%"
"05/03/2016","158.73","160.10","160.20","158.26","","-0.84%"
"05/02/2016","160.07","159.59","160.29","158.71","","0.33%"
"04/29/2016","159.54","160.86","160.99","158.42","","-0.77%"
"04/28/2016","160.77","162.62","163.60","160.51","","-1.11%"
"04/27/2016","162.58","163.70","163.72","161.06","","-0.72%"
"04/26/2016","163.76","164.22","164.83","163.24","","-0.32%"
"04/25/2016","164.28","164.51","164.53","163.64","","-0.13%"
"04/22/2016","164.49","167.11","167.22","163.57","","-1.63%"
"04/21/2016","167.21","167.36","167.81","166.87","","-0.10%"
"04/20/2016","167.38","167.13","167.99","166.67","","0.19%"
"04/19/2016","167.06","167.44","168.40","166.21","","-0.23%"
"04/18/2016","167.45","167.27","167.49","166.29","","0.14%"
"04/15/2016","167.21","167.88","168.03","166.98","","-0.45%"
"04/14/2016","167.97","167.86","168.39","167.45","","0.10%"
"04/13/2016","167.81","165.41","167.98","165.41","","1.52%"
"04/12/2016","165.30","164.42","165.53","163.49","","0.50%"
"04/11/2016","164.48","164.74","166.38","164.43","","-0.19%"
"04/08/2016","164.79","164.33","166.07","164.27","","0.18%"
"04/07/2016","164.50","166.45","166.69","163.98","","-1.15%"
"04/06/2016","166.42","164.71","166.52","164.40","","1.02%"
"04/05/2016","164.74","166.65","166.65","164.58","","-1.16%"
"04/04/2016","166.68","167.25","167.46","166.41","","-0.31%"
"04/01/2016","167.20","166.53","167.35","164.87","","0.38%"
"03/31/2016","166.57","166.72","167.26","166.32","","-0.11%"
"03/30/2016","166.75","165.66","167.64","165.49","","0.77%"
"03/29/2016","165.48","163.10","165.84","162.82","","1.44%"
"03/28/2016","163.13","163.43","163.85","162.89","","-0.18%"
"03/25/2016","163.43","163.30","163.43","163.28","","0.09%"
"03/24/2016","163.29","163.38","163.38","162.27","","-0.04%"
"03/23/2016","163.35","164.43","164.45","163.10","","-0.69%"
"03/22/2016","164.48","163.98","164.93","163.50","","0.27%"
"03/21/2016","164.04","163.64","164.07","163.27","","0.22%"
"03/18/2016","163.68","163.32","164.01","162.92","","0.21%"
"03/17/2016","163.33","162.59","163.77","162.26","","0.60%"
"03/16/2016","162.35","160.92","162.95","160.51","","0.87%"
"03/15/2016","160.95","160.45","161.07","159.80","","0.29%"
"03/14/2016","160.48","160.17","160.73","159.85","","0.19%"
"03/11/2016","160.18","157.61","160.18","157.48","","1.66%"
"03/10/2016","157.56","157.62","159.16","155.85","","-0.06%"
"03/09/2016","157.66","156.38","157.69","156.15","","0.79%"
"03/08/2016","156.43","157.71","157.71","156.12","","-0.78%"
"03/07/2016","157.66","158.76","158.76","156.63","","-0.69%"
"03/04/2016","158.76","158.09","159.47","157.91","","0.43%"
"03/03/2016","158.08","158.05","158.22","157.07","","0.06%"
"03/02/2016","157.98","157.33","158.07","156.96","","0.40%"
"03/01/2016","157.35","153.30","157.35","153.05","","2.68%"
"02/29/2016","153.24","154.08","155.19","153.24","","-0.54%"
"02/26/2016","154.07","154.31","155.43","153.77","","-0.16%"
"02/25/2016","154.32","152.32","154.32","151.76","","1.27%"
"02/24/2016","152.39","151.50","152.51","148.95","","0.58%"
"02/23/2016","151.51","153.94","154.12","151.35","","-1.58%"
"02/22/2016","153.94","151.90","154.05","151.80","","1.37%"
"02/19/2016","151.86","151.78","152.21","150.66","","0.08%"
"02/18/2016","151.74","152.11","153.25","151.61","","-0.24%"
"02/17/2016","152.10","148.82","152.26","148.71","","2.18%"
"02/16/2016","148.85","146.14","148.85","146.07","","1.87%"
"02/15/2016","146.12","145.32","146.23","145.30","","0.52%"
"02/12/2016","145.37","144.09","145.45","143.59","","0.84%"
"02/11/2016","144.16","144.59","144.85","142.47","","-0.19%"
"02/10/2016","144.43","144.03","146.98","143.80","","0.24%"
"02/09/2016","144.09","145.06","146.17","142.93","","-0.64%"
"02/08/2016","145.02","147.54","147.58","142.81","","-1.71%"
"02/05/2016","147.54","152.91","152.91","147.08","","-3.48%"
"02/04/2016","152.86","152.54","153.79","151.19","","0.24%"
"02/03/2016","152.50","153.08","153.83","150.58","","-0.34%"
"02/02/2016","153.02","156.07","156.09","152.70","","-1.95%"
"02/01/2016","156.06","155.42","156.52","154.66","","0.40%"
"01/29/2016","155.44","150.68","155.46","150.34","","3.15%"
"01/28/2016","150.69","149.50","151.37","149.10","","0.82%"
"01/27/2016","149.47","152.57","152.79","149.09","","-2.02%"
"01/26/2016","152.55","151.48","152.95","150.98","","0.66%"
"01/25/2016","151.55","153.30","153.58","151.45","","-1.17%"
"01/22/2016","153.35","149.01","153.35","148.99","","2.93%"
"01/21/2016","148.99","148.64","150.91","147.42","","0.21%"
"01/20/2016","148.68","149.96","149.97","144.93","","-0.83%"
"01/19/2016","149.93","149.81","151.79","148.83","","0.08%"
"01/18/2016","149.81","149.95","149.96","149.64","","-0.12%"
"01/15/2016","149.99","154.43","154.64","148.36","","-2.86%"
"01/14/2016","154.40","152.35","155.29","150.59","","1.39%"
"01/13/2016","152.28","155.82","157.23","152.11","","-2.24%"
"01/12/2016","155.77","154.42","156.28","154.07","","0.86%"
"01/11/2016","154.44","153.73","154.99","152.75","","0.53%"
"01/08/2016","153.63","154.89","156.40","153.52","","-0.74%"
"01/07/2016","154.77","159.44","159.44","154.77","","-2.90%"
"01/06/2016","159.40","161.55","161.55","158.64","","-1.31%"
"01/05/2016","161.51","162.25","162.88","161.12","","-0.45%"
"01/04/2016","162.24","164.99","164.99","160.03","","-1.67%"
"12/31/2015","164.99","167.08","167.10","164.99","","-1.24%"
"12/30/2015","167.07","168.26","168.41","167.07","","-0.70%"
"12/29/2015","168.24","166.09","168.72","166.09","","1.29%"
"12/28/2015","166.10","166.05","166.15","164.72","","0.06%"
"12/25/2015","166.00","166.03","166.06","165.99","","-0.02%"
"12/24/2015","166.03","166.18","166.47","166.02","","-0.07%"
"12/23/2015","166.14","164.82","166.19","164.81","","0.79%"
"12/22/2015","164.84","163.85","164.99","163.75","","0.60%"
"12/21/2015","163.86","162.41","164.08","162.23","","0.91%"
"12/18/2015","162.38","165.48","165.59","162.36","","-1.87%"
"12/17/2015","165.47","167.66","168.48","165.44","","-1.36%"
"12/16/2015","167.75","165.79","167.96","165.44","","1.19%"
"12/15/2015","165.77","165.14","166.84","164.97","","0.36%"
"12/14/2015","165.18","164.68","165.18","162.56","","0.28%"
"12/11/2015","164.72","167.73","167.83","164.56","","-1.80%"
"12/10/2015","167.74","167.60","168.81","167.25","","0.14%"
"12/09/2015","167.51","169.74","170.07","166.88","","-1.30%"
"12/08/2015","169.71","170.20","170.26","168.30","","-0.31%"
"12/07/2015","170.24","171.02","171.26","169.53","","-0.47%"
"12/04/2015","171.04","167.92","171.24","167.54","","1.94%"
"12/03/2015","167.79","169.76","170.62","167.23","","-1.14%"
"12/02/2015","169.72","170.77","171.39","169.64","","-0.61%"
"12/01/2015","170.76","168.87","170.79","168.86","","1.13%"
"11/30/2015","168.85","168.77","169.47","168.52","","0.04%"
"11/27/2015","168.78","168.59","169.10","168.42","","0.10%"
"11/26/2015","168.61","168.47","168.64","168.43","","0.11%"
"11/25/2015","168.42","168.92","168.98","168.42","","-0.30%"
"11/24/2015","168.92","168.95","169.32","167.35","","-0.01%"
"11/23/2015","168.93","169.77","169.88","168.41","","-0.52%"
"11/20/2015","169.81","168.56","169.91","168.50","","0.73%"
"11/19/2015","168.58","167.58","169.37","167.58","","0.61%"
"11/18/2015","167.56","165.30","167.68","165.27","","1.37%"
"11/17/2015","165.30","165.05","166.40","165.04","","0.13%"
"11/16/2015","165.09","163.26","165.09","162.66","","1.15%"
"11/13/2015","163.22","166.34","166.36","163.21","","-1.83%"
"11/12/2015","166.27","167.64","167.72","166.27","","-0.79%"
"11/11/2015","167.60","167.56","168.74","167.34","","0.04%"
"11/10/2015","167.53","168.87","168.88","166.90","","-0.78%"
"11/09/2015","168.84","170.11","170.44","168.18","","-0.76%"
"11/06/2015","170.14","169.59","170.20","168.93","","0.32%"
"11/05/2015","169.59","169.98","171.00","169.31","","-0.22%"
"11/04/2015","169.97","169.67","170.44","169.63","","0.19%"
"11/03/2015","169.64","168.66","170.23","167.99","","0.56%"
"11/02/2015","168.69","167.25","168.75","167.07","","0.85%"
"10/30/2015","167.26","168.17","168.56","167.20","","-0.52%"
"10/29/2015","168.13","168.53","168.73","167.31","","-0.34%"
"10/28/2015","168.71","166.30","168.71","166.25","","1.44%"
"10/27/2015","166.32","167.42","167.44","166.12","","-0.66%"
"10/26/2015","167.43","167.74","168.04","166.82","","-0.21%"
"10/23/2015","167.78","163.47","168.40","163.43","","2.59%"
"10/22/2015","163.55","160.37","163.77","160.21","","1.98%"
"10/21/2015","160.38","161.15","162.17","160.27","","-0.47%"
"10/20/2015","161.14","161.63","161.71","160.71","","-0.30%"
"10/19/2015","161.63","161.31","161.66","160.51","","0.18%"
"10/16/2015","161.34","160.82","161.34","160.45","","0.30%"
"10/15/2015","160.86","158.90","160.91","158.81","","1.28%"
"10/14/2015","158.83","159.21","159.51","158.16","","-0.23%"
"10/13/2015","159.19","159.60","160.18","158.84","","-0.28%"
"10/12/2015","159.63","159.45","159.70","158.90","","0.12%"
"10/09/2015","159.44","158.41","159.57","158.41","","0.66%"
"10/08/2015","158.40","157.81","158.68","156.63","","0.37%"
"10/07/2015","157.81","157.14","158.37","156.08","","0.43%"
"10/06/2015","157.13","156.72","157.38","156.39","","0.24%"
"10/05/2015","156.75","153.78","157.06","153.77","","1.87%"
"10/02/2015","153.88","151.61","153.88","149.75","","1.43%"
"10/01/2015","151.71","151.64","151.92","149.88","","0.09%"
"09/30/2015","151.58","148.33","151.59","148.31","","2.28%"
"09/29/2015","148.20","149.25","150.10","147.33","","-0.75%"
"09/28/2015","149.32","152.77","152.78","149.24","","-2.19%"
"09/25/2015","152.66","152.60","154.38","152.03","","-0.06%"
"09/24/2015","152.75","153.10","153.11","150.41","","-0.24%"
"09/23/2015","153.11","152.87","153.66","152.47","","0.14%"
"09/22/2015","152.89","155.28","155.34","151.94","","-1.54%"
"09/21/2015","155.28","154.07","155.91","154.03","","0.73%"
"09/18/2015","154.16","156.17","156.17","153.85","","-1.26%"
"09/17/2015","156.12","157.00","158.39","156.05","","-0.50%"
"09/16/2015","156.91","156.03","157.03","155.90","","0.62%"
"09/15/2015","155.94","154.24","156.31","154.20","","1.14%"
"09/14/2015","154.18","154.59","155.09","153.90","","-0.21%"
"09/11/2015","154.51","153.88","154.57","152.89","","0.42%"
"09/10/2015","153.86","152.74","154.77","152.21","","0.77%"
"09/09/2015","152.69","153.91","156.04","152.43","","-0.79%"
"09/08/2015","153.91","150.35","154.00","150.15","","2.37%"
"09/07/2015","150.35","150.17","150.41","150.10","","0.08%"
"09/04/2015","150.23","152.59","152.59","149.64","","-1.49%"
"09/03/2015","152.50","152.40","154.23","152.15","","0.11%"
"09/02/2015","152.34","149.22","152.34","149.01","","2.11%"
"09/01/2015","149.19","153.97","153.99","148.66","","-3.12%"
"08/31/2015","154.00","155.28","155.50","153.65","","-0.86%"
"08/28/2015","155.34","154.58","155.51","154.13","","0.50%"
"08/27/2015","154.56","151.31","154.57","151.25","","2.12%"
"08/26/2015","151.35","144.85","151.47","144.78","","4.68%"
"08/25/2015","144.59","146.02","150.70","144.59","","-0.99%"
"08/24/2015","146.04","151.18","151.18","141.93","","-3.35%"
"08/21/2015","151.10","157.02","157.04","151.10","","-3.78%"
"08/20/2015","157.04","160.82","160.83","157.04","","-2.31%"
"08/19/2015","160.75","162.28","162.29","160.12","","-0.96%"
"08/18/2015","162.30","163.06","163.17","162.11","","-0.47%"
"08/17/2015","163.06","162.21","163.13","161.19","","0.54%"
"08/14/2015","162.18","161.53","162.38","161.07","","0.40%"
"08/13/2015","161.53","161.66","162.54","161.30","","-0.15%"
"08/12/2015","161.77","161.30","162.04","158.73","","0.24%"
"08/11/2015","161.38","163.87","163.99","160.85","","-1.47%"
"08/10/2015","163.79","161.40","164.04","161.35","","1.46%"
"08/07/2015","161.43","161.40","161.65","160.49","","0.02%"
"08/06/2015","161.40","162.92","163.56","160.99","","-0.87%"
"08/05/2015","162.81","161.27","163.95","161.17","","0.89%"
"08/04/2015","161.38","162.57","162.57","160.92","","-0.75%"
"08/03/2015","162.60","163.32","163.62","161.68","","-0.50%"
"07/31/2015","163.42","163.95","164.51","163.23","","-0.29%"
"07/30/2015","163.89","163.54","164.16","162.19","","0.21%"
"07/29/2015","163.54","162.90","163.69","162.00","","0.45%"
"07/28/2015","162.80","161.50","163.14","160.99","","0.75%"
"07/27/2015","161.59","163.16","163.17","161.38","","-0.99%"
"07/24/2015","163.21","164.11","164.86","162.99","","-0.56%"
"07/23/2015","164.13","164.38","165.52","163.86","","-0.12%"
"07/22/2015","164.33","166.98","166.98","163.65","","-1.62%"
"07/21/2015","167.04","167.68","167.80","166.90","","-0.37%"
"07/20/2015","167.66","166.84","168.15","166.83","","0.47%"
"07/17/2015","166.87","164.46","166.87","164.43","","1.47%"
"07/16/2015","164.46","162.71","164.46","162.67","","1.11%"
"07/15/2015","162.66","162.54","163.16","162.29","","0.12%"
"07/14/2015","162.47","161.74","162.86","161.73","","0.49%"
"07/13/2015","161.68","159.40","161.82","159.40","","1.46%"
"07/10/2015","159.36","157.24","159.79","157.07","","1.37%"
"07/09/2015","157.21","157.29","159.54","157.00","","-0.10%"
"07/08/2015","157.37","159.81","159.81","157.37","","-1.52%"
"07/07/2015","159.80","160.01","160.08","157.22","","-0.08%"
"07/06/2015","159.92","160.71","160.75","159.03","","-0.60%"
"07/03/2015","160.89","160.85","160.99","160.82","","0.01%"
"07/02/2015","160.88","160.76","161.14","160.20","","0.03%"
"07/01/2015","160.83","159.81","161.55","159.76","","0.66%"
"06/30/2015","159.78","159.68","160.65","159.37","","0.08%"
"06/29/2015","159.65","163.34","163.35","159.65","","-2.27%"
"06/26/2015","163.36","164.91","164.91","162.98","","-0.92%"
"06/25/2015","164.88","165.25","165.99","164.81","","-0.22%"
"06/24/2015","165.25","166.14","166.45","165.25","","-0.51%"
"06/23/2015","166.10","166.05","166.38","165.70","","-0.01%"
"06/22/2015","166.12","164.82","166.55","164.82","","0.80%"
"06/19/2015","164.80","165.70","165.93","164.70","","-0.50%"
