date,Total assets,Total liabilities,Total debt,Receivables,Cash and cash equivalents,Ticker
2016-07-01,6097800000.0,4396900000.0,3471800000.0,487400000.0,588100000.0,ON
2016-04-01,3855100000.0,2201100000.0,1360500000.0,428200000.0,619500000.0,ON
2015-12-31,3869600000.0,2237700000.0,1393900000.0,456100000.0,617600000.0,ON
2015-10-02,3950100000.0,2391800000.0,1407700000.0,548100000.0,556800000.0,ON
2015-07-03,3915400000.0,2318000000.0,1378200000.0,525700000.0,576600000.0,ON
2015-04-03,3746300000.0,2140700000.0,1162800000.0,479000000.0,428100000.0,ON
2014-12-31,3823000000.0,2175600000.0,1192600000.0,457900000.0,511700000.0,ON
2014-09-26,3882200000.0,2239600000.0,1183600000.0,532600000.0,492100000.0,ON
2014-06-27,3418400000.0,1811700000.0,904900000.0,467000000.0,598900000.0,ON
2014-03-28,3286700000.0,1779800000.0,920200000.0,447900000.0,562000000.0,ON
2013-12-31,3257000000.0,1770200000.0,942200000.0,415100000.0,509500000.0,ON
2013-09-27,3248700000.0,1779300000.0,908400000.0,419200000.0,369500000.0,ON
2013-06-28,3241400000.0,1807400000.0,917600000.0,446900000.0,396100000.0,ON
2013-03-29,3232700000.0,1849100000.0,949600000.0,383800000.0,537000000.0,ON
2012-12-31,3328400000.0,1937700000.0,1011900000.0,392100000.0,486900000.0,ON
2012-09-28,3669900000.0,2158600000.0,1063400000.0,415400000.0,421400000.0,ON
2012-06-29,3770700000.0,2253500000.0,1070300000.0,439800000.0,517800000.0,ON
2012-03-30,3829200000.0,2320800000.0,1189000000.0,425300000.0,580100000.0,ON
2011-12-31,3883500000.0,2390000000.0,1207000000.0,498200000.0,652900000.0,ON
2011-09-30,4011900000.0,2486200000.0,1237000000.0,539000000.0,659300000.0,ON
2011-07-01,4149800000.0,2585700000.0,1285400000.0,599900000.0,756600000.0,ON
2011-04-01,4012600000.0,2564900000.0,1272000000.0,576300000.0,766000000.0,ON
2010-12-31,2919200000.0,1531200000.0,888800000.0,294600000.0,623300000.0,ON
2010-10-01,2694500000.0,1413700000.0,786000000.0,314300000.0,562900000.0,ON
2010-07-02,2541000000.0,1362900000.0,753400000.0,317200000.0,467100000.0,ON
2010-04-02,2545800000.0,1478400000.0,934800000.0,298900000.0,560700000.0,ON
2009-12-31,2414300000.0,1409700000.0,933500000.0,260900000.0,525700000.0,ON
2009-10-02,2274600000.0,1370300000.0,895600000.0,264700000.0,395200000.0,ON
2009-07-03,2224200000.0,1374300000.0,904300000.0,254100000.0,403400000.0,ON
2009-04-03,2211000000.0,1379900000.0,930900000.0,192600000.0,402400000.0,ON
2008-12-31,2354200000.0,1658200000.0,1169300000.0,188800000.0,458700000.0,ON
2008-09-26,2909000000.0,1824200000.0,1220800000.0,279300000.0,417900000.0,ON
2008-06-27,2838100000.0,1803900000.0,1232100000.0,258500000.0,321200000.0,ON
2008-03-28,2872300000.0,1893700000.0,1225100000.0,245700000.0,307900000.0,ON
2007-12-31,1637600000.0,1603200000.0,1159400000.0,175200000.0,274600000.0,ON
2007-09-28,1526300000.0,1579800000.0,1139500000.0,193400000.0,327100000.0,ON
2007-06-29,1427700000.0,1564800000.0,1143400000.0,172100000.0,255800000.0,ON
2007-03-30,1440700000.0,1597900000.0,1150400000.0,174300000.0,275800000.0,ON
2006-12-31,1416500000.0,1621100000.0,1176000000.0,177900000.0,268800000.0,ON
2006-09-30,1416700000.0,1417500000.0,1006700000.0,194900000.0,233400000.0,ON
2006-06-30,1423000000.0,1497800000.0,1061000000.0,200500000.0,294700000.0,ON
2006-03-31,1211000000.0,1435400000.0,1062000000.0,178300000.0,251300000.0,ON
2005-12-31,1148500000.0,1424000000.0,1067000000.0,160200000.0,233300000.0,ON
2005-09-30,1170500000.0,1626100000.0,1137500000.0,162500000.0,272300000.0,ON
2005-07-01,1132100000.0,1503300000.0,1142400000.0,139900000.0,235600000.0,ON
2005-04-01,1112300000.0,1500500000.0,1146000000.0,151200000.0,177500000.0,ON
2004-12-31,1110100000.0,1622500000.0,1151800000.0,131500000.0,105700000.0,ON
2004-10-01,1220700000.0,1544300000.0,1139600000.0,151700000.0,231800000.0,ON
2004-07-02,1262100000.0,1602800000.0,1174000000.0,161000000.0,257700000.0,ON
2004-04-02,1213400000.0,1552600000.0,1141200000.0,153400000.0,221400000.0,ON
2003-12-31,1161400000.0,1779600000.0,1302900000.0,136100000.0,186600000.0,ON
2003-10-03,1189400000.0,1676500000.0,1292900000.0,152400000.0,183600000.0,ON
2003-07-04,1177300000.0,1813500000.0,1441600000.0,130100000.0,181200000.0,ON
2003-04-04,1229000000.0,1809500000.0,1437400000.0,129700000.0,190000000.0,ON
2022-03-27,44302000000.0,30974000000.0,15680000000.0,4084000000.0,7173000000.0,QCOM
2021-12-26,42820000000.0,31487000000.0,15750000000.0,4032000000.0,6607000000.0,QCOM
2021-09-26,41240000000.0,31290000000.0,15745000000.0,3579000000.0,7116000000.0,QCOM
2021-06-27,38769000000.0,30592000000.0,15740000000.0,2952000000.0,7399000000.0,QCOM
2021-03-28,37168000000.0,29744000000.0,15735000000.0,3346000000.0,6000000000.0,QCOM
2020-12-27,37479000000.0,30099000000.0,15731000000.0,4148000000.0,7076000000.0,QCOM
2020-09-27,35594000000.0,29517000000.0,15726000000.0,4003000000.0,6707000000.0,QCOM
2020-06-28,32328000000.0,29022000000.0,15925000000.0,1847000000.0,6120000000.0,QCOM
2020-03-29,31938000000.0,28893000000.0,13948000000.0,3081000000.0,8403000000.0,QCOM
2019-12-29,33111000000.0,28598000000.0,13936000000.0,2737000000.0,11109000000.0,QCOM
2019-09-29,32957000000.0,28048000000.0,13936000000.0,2471000000.0,11839000000.0,QCOM
2019-06-30,34133000000.0,28670000000.0,16426000000.0,2390000000.0,13923000000.0,QCOM
2019-03-31,34023000000.0,30157000000.0,16403000000.0,3638000000.0,10135000000.0,QCOM
2018-12-30,34246000000.0,30629000000.0,16386000000.0,3426000000.0,10066000000.0,QCOM
2018-09-30,32686000000.0,31758000000.0,16370000000.0,2904000000.0,11777000000.0,QCOM
2018-06-24,62090000000.0,39022000000.0,18568000000.0,3163000000.0,35619000000.0,QCOM
2018-03-25,64126000000.0,40307000000.0,21595000000.0,3535000000.0,37946000000.0,QCOM
2017-12-24,64351000000.0,40427000000.0,21349000000.0,3053000000.0,33362000000.0,QCOM
2017-09-24,65486000000.0,34740000000.0,20397000000.0,3632000000.0,35029000000.0,QCOM
2017-06-25,64379000000.0,33085000000.0,20402000000.0,3532000000.0,14909000000.0,QCOM
2017-03-26,56079000000.0,24735000000.0,11937000000.0,4201000000.0,7124000000.0,QCOM
2016-12-25,52366000000.0,21151000000.0,11684000000.0,2085000000.0,6885000000.0,QCOM
2016-09-25,52359000000.0,20581000000.0,11757000000.0,2219000000.0,5946000000.0,QCOM
2016-06-26,50786000000.0,20139000000.0,11773000000.0,1939000000.0,5885000000.0,QCOM
2016-03-27,50060000000.0,20415000000.0,11942000000.0,1738000000.0,5775000000.0,QCOM
2015-12-27,50229000000.0,19988000000.0,10950000000.0,1323000000.0,6913000000.0,QCOM
2015-09-27,50796000000.0,19375000000.0,10969000000.0,1964000000.0,7560000000.0,QCOM
2015-06-28,52295000000.0,19093000000.0,10913000000.0,1961000000.0,9987000000.0,QCOM
2015-03-29,47173000000.0,9334000000.0,1096000000.0,2058000000.0,5492000000.0,QCOM
2014-12-28,48447000000.0,9624000000.0,0.0,2239000000.0,6325000000.0,QCOM
2014-09-28,48574000000.0,9405000000.0,0.0,2412000000.0,7907000000.0,QCOM
2014-06-29,48355000000.0,9566000000.0,12000000.0,2084000000.0,7944000000.0,QCOM
2014-03-30,47875000000.0,9621000000.0,13000000.0,2217000000.0,6337000000.0,QCOM
2013-12-29,46282000000.0,9255000000.0,14000000.0,1327000000.0,8292000000.0,QCOM
2013-09-29,45516000000.0,9428000000.0,17000000.0,2142000000.0,6142000000.0,QCOM
2013-06-30,46809000000.0,9226000000.0,21000000.0,1949000000.0,2533000000.0,QCOM
2013-03-31,47599000000.0,9971000000.0,22000000.0,1889000000.0,4093000000.0,QCOM
2012-12-30,44841000000.0,9507000000.0,0.0,1647000000.0,4293000000.0,QCOM
2012-09-30,43012000000.0,9467000000.0,0.0,1459000000.0,3807000000.0,QCOM
2012-06-24,42445000000.0,9861000000.0,1138000000.0,1250000000.0,3412000000.0,QCOM
2012-03-25,41531000000.0,9649000000.0,1209000000.0,1189000000.0,5998000000.0,QCOM
2011-12-25,37606000000.0,9125000000.0,1098000000.0,1035000000.0,4964000000.0,QCOM
2011-09-25,36422000000.0,9471000000.0,994000000.0,993000000.0,5462000000.0,QCOM
2011-06-26,35100000000.0,8829000000.0,1092000000.0,832000000.0,5746000000.0,QCOM
2011-03-27,33824000000.0,8857000000.0,1100000000.0,715000000.0,6367000000.0,QCOM
2010-12-26,31291000000.0,8555000000.0,1089000000.0,657000000.0,4711000000.0,QCOM
2010-09-26,30572000000.0,9714000000.0,1086000000.0,730000000.0,3547000000.0,QCOM
2010-06-27,29401000000.0,9515000000.0,1061000000.0,798000000.0,2541000000.0,QCOM
2010-03-28,28497000000.0,7777000000.0,0.0,680000000.0,2553000000.0,QCOM
2009-12-27,28903000000.0,7550000000.0,0.0,616000000.0,3660000000.0,QCOM
2009-09-27,27445000000.0,7129000000.0,0.0,700000000.0,2717000000.0,QCOM
2009-06-28,25713000000.0,7002000000.0,0.0,943000000.0,3721000000.0,QCOM
2009-03-29,24084000000.0,6971000000.0,0.0,804000000.0,3892000000.0,QCOM
2008-12-28,23455000000.0,6318000000.0,0.0,943000000.0,3826000000.0,QCOM
2008-09-28,24712000000.0,6768000000.0,0.0,4187000000.0,1840000000.0,QCOM
2008-06-29,19597000000.0,2771000000.0,0.0,917000000.0,2970000000.0,QCOM
2008-03-30,18152000000.0,2675000000.0,0.0,728000000.0,2803000000.0,QCOM
2007-12-30,18348000000.0,2738000000.0,0.0,703000000.0,2968000000.0,QCOM
2007-09-30,18495000000.0,2660000000.0,0.0,715000000.0,2411000000.0,QCOM
2007-07-01,18446000000.0,2514000000.0,0.0,764000000.0,3716000000.0,QCOM
2007-04-01,17254000000.0,2224000000.0,0.0,714000000.0,3353000000.0,QCOM
2006-12-31,16338000000.0,2163000000.0,0.0,693000000.0,2649000000.0,QCOM
2006-09-24,15208000000.0,1802000000.0,0.0,700000000.0,1607000000.0,QCOM
2006-06-25,14713000000.0,1715000000.0,0.0,695000000.0,1155000000.0,QCOM
2006-03-26,14859000000.0,1459000000.0,0.0,569000000.0,1779000000.0,QCOM
2005-12-25,13429000000.0,1457000000.0,0.0,728000000.0,1577000000.0,QCOM
2005-09-25,12479000000.0,1360000000.0,0.0,544000000.0,2070000000.0,QCOM
2005-06-26,11578000000.0,1131000000.0,0.0,634000000.0,1360000000.0,QCOM
2005-03-27,11810000000.0,1284000000.0,0.0,508000000.0,1638000000.0,QCOM
2004-12-26,11566000000.0,1227000000.0,0.0,659000000.0,1135000000.0,QCOM
2004-09-30,10820000000.0,1156000000.0,0.0,581000000.0,1214000000.0,QCOM
2004-06-27,10222000000.0,1080000000.0,0.0,898000000.0,2009000000.0,QCOM
2004-03-28,9649000000.0,1093000000.0,0.0,597000000.0,1947000000.0,QCOM
2003-12-28,9033000000.0,1104000000.0,117000000.0,655000000.0,1796000000.0,QCOM
2003-09-30,8822436000.0,1223814000.0,225927000.0,489588000.0,2045094000.0,QCOM
2003-06-29,8470000000.0,1264000000.0,206000000.0,624000000.0,1795000000.0,QCOM
2003-03-30,8218000000.0,1197000000.0,152000000.0,539000000.0,1990000000.0,QCOM
2022-03-31,25635800000.0,12083900000.0,7454300000.0,884500000.0,3237500000.0,ROP
2021-12-31,23713900000.0,12150100000.0,7973200000.0,962400000.0,351500000.0,ROP
2021-09-30,23728100000.0,12385800000.0,8329100000.0,878500000.0,352500000.0,ROP
2021-06-30,23833700000.0,12744500000.0,8701900000.0,1107500000.0,337800000.0,ROP
2021-03-31,23871100000.0,13105400000.0,9073900000.0,1073200000.0,331000000.0,ROP
2020-12-31,24024100000.0,13545000000.0,9631600000.0,1126600000.0,308300000.0,ROP
2020-09-30,23652000000.0,13491100000.0,9704000000.0,1066400000.0,302100000.0,ROP
2020-06-30,19142300000.0,9262600000.0,5866400000.0,987600000.0,1870800000.0,ROP
2020-03-31,18137800000.0,8546500000.0,5276600000.0,956600000.0,999800000.0,ROP
2019-12-31,18108900000.0,8617000000.0,5275300000.0,993600000.0,709700000.0,ROP
2019-09-30,17819100000.0,9247800000.0,6198000000.0,930300000.0,323000000.0,ROP
2019-06-30,15908300000.0,7557300000.0,4721000000.0,939100000.0,320800000.0,ROP
2019-03-31,15414100000.0,7276700000.0,4488700000.0,842200000.0,392500000.0,ROP
2018-12-31,15249500000.0,7511000000.0,4941700000.0,891900000.0,364400000.0,ROP
2018-09-30,15245100000.0,7690200000.0,5215900000.0,896600000.0,363400000.0,ROP
2018-06-30,15361000000.0,8058100000.0,5623400000.0,897200000.0,421800000.0,ROP
2018-03-31,14074100000.0,6918600000.0,4622000000.0,835000000.0,366200000.0,ROP
2017-12-31,14316413000.0,7452849000.0,5155555000.0,809661000.0,671327000.0,ROP
2017-09-30,14246673000.0,7787689000.0,5334255000.0,761726000.0,605616000.0,ROP
2017-06-30,14213288000.0,8012802000.0,5642400000.0,723306000.0,663344000.0,ROP
2017-03-31,14230054000.0,8259264000.0,5840772000.0,693427000.0,730666000.0,ROP
2016-12-31,14324927000.0,8536062000.0,6209536000.0,781498000.0,757200000.0,ROP
2016-09-30,10480128000.0,4767621000.0,3089053000.0,617115000.0,882270000.0,ROP
2016-06-30,10297118000.0,4746101000.0,3092149000.0,628490000.0,622294000.0,ROP
2016-03-31,10224408000.0,4783173000.0,3111705000.0,635362000.0,523033000.0,ROP
2015-12-31,10168365000.0,4869418000.0,3271222000.0,610313000.0,778511000.0,ROP
2015-09-30,9432999000.0,4304094000.0,2798978000.0,594970000.0,700578000.0,ROP
2015-06-30,9034096000.0,4014747000.0,2524707000.0,589598000.0,678571000.0,ROP
2015-03-31,8974622000.0,4167227000.0,2625441000.0,606785000.0,615493000.0,ROP
2014-12-31,8412934000.0,3657574000.0,2214123000.0,607947000.0,610430000.0,ROP
2014-09-30,8510266000.0,3862042000.0,2369548000.0,631858000.0,564112000.0,ROP
2014-06-30,8262146000.0,3714131000.0,2244793000.0,625166000.0,565282000.0,ROP
2014-03-31,8189703000.0,3832458000.0,2315066000.0,609355000.0,502885000.0,ROP
2013-12-31,8184981000.0,3971931000.0,2464852000.0,606020000.0,459720000.0,ROP
2013-09-30,8245575000.0,4182762000.0,2605857000.0,590659000.0,459980000.0,ROP
2013-06-30,8213742000.0,4324194000.0,2758223000.0,631891000.0,374571000.0,ROP
2013-03-31,7052990000.0,3270814000.0,1919773000.0,568809000.0,430022000.0,ROP
2012-12-31,7071104000.0,3383378000.0,2022122000.0,598601000.0,370590000.0,ROP
2012-09-30,7049638000.0,3463020000.0,2104779000.0,560045000.0,355109000.0,ROP
2012-06-30,5502181000.0,2088170000.0,1069241000.0,513195000.0,518898000.0,ROP
2012-03-31,5430782000.0,2098438000.0,1077679000.0,481196000.0,451718000.0,ROP
2011-12-31,5319417000.0,2124321000.0,1085016000.0,502963000.0,338101000.0,ROP
2011-09-30,5258438000.0,2189775000.0,1174490000.0,495099000.0,246454000.0,ROP
2011-06-30,5263992000.0,2280438000.0,1246013000.0,512229000.0,196027000.0,ROP
2011-03-31,5096894000.0,2214765000.0,1241787000.0,492443000.0,261447000.0,ROP
2010-12-31,5069524000.0,2318617000.0,1341045000.0,478957000.0,270394000.0,ROP
2010-09-30,5056127000.0,2419752000.0,1476530000.0,455251000.0,250813000.0,ROP
2010-06-30,4387327000.0,1879850000.0,1128428000.0,428008000.0,290740000.0,ROP
2010-03-31,4289561000.0,1841395000.0,1118247000.0,416635000.0,191285000.0,ROP
2009-12-31,4327736000.0,1906246000.0,1153758000.0,438811000.0,167708000.0,ROP
2009-09-30,4001821000.0,1779346000.0,1124209000.0,384303000.0,256024000.0,ROP
2009-06-30,3959650000.0,1814412000.0,1163232000.0,382837000.0,220826000.0,ROP
2009-03-31,3920868000.0,1881027000.0,1234050000.0,407331000.0,177509000.0,ROP
2008-12-31,3971538000.0,1967800000.0,1267516000.0,438023000.0,178069000.0,ROP
2008-09-30,4073431000.0,2063339000.0,1346350000.0,466066000.0,156272000.0,ROP
2008-06-30,3762483000.0,1804963000.0,1145717000.0,453958000.0,146186000.0,ROP
2008-03-31,3761704000.0,1885936000.0,1215958000.0,436423000.0,151200000.0,ROP
2007-12-31,3453184000.0,1663378000.0,1058592000.0,420026000.0,308768000.0,ROP
2007-09-30,3252068000.0,1538877000.0,978345000.0,364751000.0,125931000.0,ROP
2007-06-30,3204305000.0,1580892000.0,1050280000.0,330824000.0,120104000.0,ROP
2007-03-31,3112780000.0,1574450000.0,1056029000.0,319249000.0,80442000.0,ROP
2006-12-31,2995359000.0,1508520000.0,1026792000.0,324514000.0,69478000.0,ROP
2006-09-30,2679878000.0,1260399000.0,855530000.0,304385000.0,40878000.0,ROP
2006-06-30,2626744000.0,1265291000.0,869112000.0,277041000.0,53383000.0,ROP
2006-03-31,2533505000.0,1234534000.0,864775000.0,250853000.0,67157000.0,ROP
2005-12-31,2522306000.0,1272518000.0,894271000.0,257210000.0,53116000.0,ROP
2005-09-30,2424114000.0,1222527000.0,863730000.0,254973000.0,79096000.0,ROP
2005-06-30,2449651000.0,1288172000.0,919239000.0,249062000.0,68399000.0,ROP
2005-03-31,2356074000.0,1223091000.0,880877000.0,245668000.0,98225000.0,ROP
2004-12-31,2366404000.0,1252318000.0,891891000.0,242014000.0,129419000.0,ROP
2004-09-30,1573138000.0,817632000.0,615697000.0,169592000.0,102416000.0,ROP
2004-06-30,1545255000.0,822874000.0,619448000.0,161833000.0,74733000.0,ROP
2004-03-31,1522945000.0,823697000.0,624309000.0,157180000.0,82357000.0,ROP
2003-12-31,1514995000.0,859214000.0,651109000.0,150856000.0,70234000.0,ROP
2003-09-30,835677000.0,393949000.0,288487000.0,120344000.0,14510000.0,ROP
2003-07-31,855583000.0,422440000.0,309273000.0,122402000.0,23994000.0,ROP
2003-04-30,855685000.0,444616000.0,324777000.0,130016000.0,22972000.0,ROP
2022-04-30,9210381000.0,3599435000.0,680262000.0,722992000.0,1573620000.0,SNPS
2022-01-31,8901346000.0,3511113000.0,580605000.0,1038749000.0,1124299000.0,SNPS
2021-10-31,8752260000.0,3453317000.0,666767000.0,600912000.0,1432840000.0,SNPS
2021-07-31,8485906000.0,3330770000.0,674085000.0,613569000.0,1385395000.0,SNPS
2021-04-30,8339565000.0,3247060000.0,692128000.0,644942000.0,1457918000.0,SNPS
2021-01-31,8012838000.0,3125940000.0,123079000.0,814510000.0,1023074000.0,SNPS
2020-10-31,8030062000.0,3117695000.0,127907000.0,813064000.0,1235653000.0,SNPS
2020-07-31,7663250000.0,3061933000.0,131352000.0,659449000.0,1049922000.0,SNPS
2020-04-30,7322466000.0,3041517000.0,235782000.0,653616000.0,856424000.0,SNPS
2020-01-31,7202903000.0,3048213000.0,331092000.0,821025000.0,700356000.0,SNPS
2019-10-31,6405160000.0,2316284000.0,137707000.0,578750000.0,728597000.0,SNPS
2019-07-31,6153408000.0,2213739000.0,141938000.0,487141000.0,686780000.0,SNPS
2019-04-30,6194223000.0,2278788000.0,291844000.0,586544000.0,631161000.0,SNPS
2019-01-31,6344486000.0,2559821000.0,541870000.0,817839000.0,592305000.0,SNPS
2018-10-31,6145974000.0,2660959000.0,469304000.0,630742000.0,723115000.0,SNPS
2018-07-31,5795215000.0,2631213000.0,621558000.0,545709000.0,741236000.0,SNPS
2018-04-30,5699071000.0,2438674000.0,524347000.0,615281000.0,570801000.0,SNPS
2018-01-31,5717549000.0,2576916000.0,572135000.0,543631000.0,605892000.0,SNPS
2017-10-31,5396414000.0,2116690000.0,143987000.0,499401000.0,1048356000.0,SNPS
2017-07-31,5678939000.0,2255771000.0,435838000.0,467012000.0,1154986000.0,SNPS
2017-04-30,5466558000.0,2089063000.0,417689000.0,429275000.0,991325000.0,SNPS
2017-01-31,5264254000.0,1939569000.0,319540000.0,386580000.0,827709000.0,SNPS
2016-10-31,5240365000.0,2045219000.0,205000000.0,494964000.0,976620000.0,SNPS
2016-07-31,5108789000.0,1988043000.0,277500000.0,368530000.0,946317000.0,SNPS
2016-04-30,4965263000.0,1815258000.0,250000000.0,347473000.0,827946000.0,SNPS
2016-01-31,4747523000.0,1757140000.0,227500000.0,403316000.0,582986000.0,SNPS
2015-10-31,5045739000.0,1911750000.0,205000000.0,432426000.0,836188000.0,SNPS
2015-07-31,4953972000.0,1815724000.0,212500000.0,344169000.0,986423000.0,SNPS
2015-04-30,4756167000.0,1691169000.0,220000000.0,371411000.0,868845000.0,SNPS
2015-01-31,4662349000.0,1725328000.0,302500000.0,311096000.0,796824000.0,SNPS
2014-10-31,4775499000.0,1719329000.0,75000000.0,353223000.0,985762000.0,SNPS
2014-07-31,4544929000.0,1548876000.0,82500000.0,257407000.0,903046000.0,SNPS
2014-04-30,4560536000.0,1641417000.0,290000000.0,340847000.0,821633000.0,SNPS
2014-01-31,4192156000.0,1368941000.0,97500000.0,265916000.0,893053000.0,SNPS
2013-10-31,4358935000.0,1570658000.0,105000000.0,274303000.0,1022441000.0,SNPS
2013-07-31,4288472000.0,1552342000.0,112500000.0,297230000.0,892370000.0,SNPS
2013-04-30,4098888000.0,1399956000.0,120000000.0,271860000.0,681018000.0,SNPS
2013-01-31,4020546000.0,1418387000.0,127500000.0,293084000.0,550365000.0,SNPS
2012-10-31,4147656000.0,1603685000.0,135000000.0,309935000.0,700382000.0,SNPS
2012-07-31,3869271000.0,1478171000.0,142500000.0,228629000.0,963767000.0,SNPS
2012-04-30,3744482000.0,1454506000.0,250000000.0,265172000.0,796594000.0,SNPS
2012-01-31,3299000000.0,1127195000.0,0.0,236132000.0,811339000.0,SNPS
2011-10-31,3367334000.0,1266034000.0,0.0,228669000.0,855077000.0,SNPS
2011-07-31,3368638000.0,1247131000.0,0.0,196863000.0,889886000.0,SNPS
2011-04-30,3209469000.0,1062071000.0,0.0,238764000.0,694032000.0,SNPS
2011-01-31,3213288000.0,1055415000.0,0.0,200523000.0,700612000.0,SNPS
2010-10-31,3286541000.0,1186359000.0,0.0,199527000.0,775407000.0,SNPS
2010-07-31,3114649000.0,1064839000.0,0.0,175150000.0,883441000.0,SNPS
2010-04-30,3005336000.0,947175000.0,0.0,185948000.0,669431000.0,SNPS
2010-01-31,2909765000.0,939022000.0,0.0,184299000.0,626490000.0,SNPS
2009-10-31,2938854000.0,1094688000.0,0.0,178201000.0,701613000.0,SNPS
2009-07-31,2877744000.0,1114826000.0,0.0,180851000.0,622281000.0,SNPS
2009-04-30,2696051000.0,1002105000.0,0.0,236766000.0,506399000.0,SNPS
2009-01-31,2636658000.0,1032543000.0,0.0,199617000.0,470165000.0,SNPS
2008-10-31,2742478000.0,1214107000.0,0.0,197224000.0,577632000.0,SNPS
2008-07-31,2658857000.0,1128453000.0,0.0,194846000.0,545489000.0,SNPS
2008-04-30,2430159000.0,995333000.0,0.0,214717000.0,574889000.0,SNPS
2008-01-31,2464871000.0,1024945000.0,0.0,182738000.0,428055000.0,SNPS
2007-10-31,2617337000.0,1180944000.0,0.0,166425000.0,579327000.0,SNPS
2007-07-31,2455046000.0,1137091000.0,0.0,248452000.0,435854000.0,SNPS
2007-04-30,2351004000.0,1037380000.0,0.0,208389000.0,461074000.0,SNPS
2007-01-31,2275764000.0,1007904000.0,0.0,182568000.0,377156000.0,SNPS
2006-10-31,2157822000.0,994655000.0,0.0,165122000.0,330759000.0,SNPS
2006-07-31,2065381000.0,908842000.0,0.0,157129000.0,269717000.0,SNPS
2006-04-30,2131760000.0,933285000.0,0.0,186548000.0,294931000.0,SNPS
2006-01-31,2070031000.0,900174000.0,0.0,132221000.0,314498000.0,SNPS
2005-10-31,2141476000.0,922540000.0,0.0,148548000.0,404436000.0,SNPS
2005-07-31,2122463000.0,920289000.0,0.0,155195000.0,319954000.0,SNPS
2005-04-30,2102297000.0,930066000.0,0.0,181329000.0,343129000.0,SNPS
2005-01-31,2145122000.0,934791000.0,0.0,154550000.0,376367000.0,SNPS
2004-10-31,2092187000.0,827138000.0,0.0,178841000.0,346709000.0,SNPS
2004-07-31,2221556000.0,808014000.0,0.0,192229000.0,499234000.0,SNPS
2004-04-30,2238473000.0,842587000.0,0.0,270182000.0,456123000.0,SNPS
2004-01-31,2231411000.0,818675000.0,0.0,265857000.0,412728000.0,SNPS
2003-10-31,2307353000.0,873943000.0,0.0,273122000.0,524308000.0,SNPS
2003-07-31,2169250000.0,871508000.0,28000.0,201802000.0,426284000.0,SNPS
2003-04-30,2064352000.0,865512000.0,28000.0,246006000.0,268822000.0,SNPS
2022-03-31,25276000000.0,11259000000.0,7742000000.0,1795000000.0,3505000000.0,TXN
2021-12-31,24676000000.0,11343000000.0,8124000000.0,1701000000.0,4631000000.0,TXN
2021-09-30,23273000000.0,11122000000.0,7739000000.0,1653000000.0,5663000000.0,TXN
2021-06-30,20603000000.0,9450000000.0,6251000000.0,1591000000.0,3649000000.0,TXN
2021-03-31,19639000000.0,9473000000.0,6250000000.0,1584000000.0,2442000000.0,TXN
2020-12-31,19351000000.0,10164000000.0,7047000000.0,1414000000.0,3107000000.0,TXN
2020-09-30,18207000000.0,9882000000.0,6797000000.0,1392000000.0,2822000000.0,TXN
2020-06-30,17445000000.0,9801000000.0,6796000000.0,1176000000.0,4294000000.0,TXN
2020-03-31,17283000000.0,9549000000.0,6550000000.0,1316000000.0,2518000000.0,TXN
2019-12-31,18018000000.0,9111000000.0,5803000000.0,1074000000.0,2437000000.0,TXN
2019-09-30,17992000000.0,9007000000.0,5801000000.0,1342000000.0,3893000000.0,TXN
2019-06-30,17384000000.0,8898000000.0,5807000000.0,1419000000.0,3813000000.0,TXN
2019-03-31,17443000000.0,8924000000.0,5807000000.0,1440000000.0,3720000000.0,TXN
2018-12-31,17137000000.0,8143000000.0,5068000000.0,1207000000.0,2438000000.0,TXN
2018-09-30,18573000000.0,8057000000.0,5067000000.0,1585000000.0,1502000000.0,TXN
2018-06-30,18527000000.0,7893000000.0,7277000000.0,1551000000.0,2919000000.0,TXN
2018-03-31,17507000000.0,6865000000.0,4078000000.0,1454000000.0,1717000000.0,TXN
2017-12-31,17642000000.0,7305000000.0,4077000000.0,1278000000.0,1656000000.0,TXN
2017-09-30,16929000000.0,5941000000.0,3583000000.0,1576000000.0,1296000000.0,TXN
2017-06-30,16438000000.0,5730000000.0,3583000000.0,1469000000.0,1140000000.0,TXN
2017-03-31,15978000000.0,5339000000.0,3358000000.0,1337000000.0,1073000000.0,TXN
2016-12-31,16431000000.0,5958000000.0,3609000000.0,1267000000.0,1154000000.0,TXN
2016-09-30,16216000000.0,5930000000.0,3611000000.0,1447000000.0,1369000000.0,TXN
2016-06-30,15693000000.0,5731000000.0,3612000000.0,1348000000.0,1235000000.0,TXN
2016-03-31,15686000000.0,5904000000.0,4118000000.0,1269000000.0,1281000000.0,TXN
2015-12-31,16230000000.0,6284000000.0,4120000000.0,1165000000.0,1000000000.0,TXN
2015-09-30,16540000000.0,6570000000.0,4132000000.0,1481000000.0,1133000000.0,TXN
2015-06-30,17532000000.0,7327000000.0,4884000000.0,1434000000.0,1184000000.0,TXN
2015-03-31,17346000000.0,6977000000.0,4638000000.0,1394000000.0,1242000000.0,TXN
2014-12-31,17722000000.0,7332000000.0,4642000000.0,1246000000.0,1199000000.0,TXN
2014-09-30,17900000000.0,7429000000.0,4645000000.0,1477000000.0,1306000000.0,TXN
2014-06-30,17810000000.0,7344000000.0,4648000000.0,1527000000.0,1216000000.0,TXN
