Date,Open,High,Low,Close
8/18/11,578.93,578.93,538.98,543.37
8/17/11,585.67,589.85,572.88,578.93
8/16/11,592.97,592.97,578.39,585.67
8/15/11,581.26,592.97,581.26,592.97
8/12/11,576.84,584.88,574.67,581.26
8/11/11,550.55,583.02,550.55,576.84
8/10/11,575.19,575.19,549.72,550.55
8/9/11,549.99,575.49,542.67,575.19
8/8/11,586.85,586.85,549.12,549.99
8/5/11,589.81,599.05,569.86,586.85
8/4/11,622.19,622.19,589.81,589.81
8/3/11,616.92,623.16,606.31,622.19
8/2/11,632.74,633.06,616.77,616.92
8/1/11,634.97,644.68,625.03,632.74
7/29/11,640.44,642.4,630.92,634.97
7/28/11,641.83,647.81,638.44,640.44
7/27/11,663.52,663.52,641.13,641.83
7/26/11,658.23,666.41,658.23,663.52
7/25/11,662.65,662.65,654.25,658.23
7/22/11,654.19,664.06,654.19,662.65
7/21/11,656.28,657.03,646.9,654.19
7/20/11,661,662.67,654.76,656.28
7/19/11,642.92,661.45,642.92,661
7/18/11,649.46,649.46,637.07,642.92
7/15/11,643.02,650.28,643.02,649.46
7/14/11,651.12,657.25,641.59,643.01
7/13/11,650.26,659.18,649.47,651.12
7/12/11,659.1,659.1,649.71,650.26
7/11/11,673.74,673.74,657.12,659.1
7/8/11,679.6,679.6,666.28,673.74
7/7/11,667.95,681.38,667.95,679.6
7/6/11,667.09,669.22,662.46,667.95
7/5/11,667.22,667.61,663.48,667.09
7/1/11,657.69,667.96,655.39,667.22
6/30/11,646.27,658.62,646.27,657.69
6/29/11,640.7,647.47,639.6,646.27
6/28/11,634.64,641.03,634.64,640.7
6/27/11,626.93,637.11,625.2,634.64
6/24/11,637.45,637.45,625.67,626.93
6/23/11,631.89,637.84,622.83,637.45
6/22/11,637.38,638.19,631.76,631.89
6/21/11,623.37,638.36,623.37,637.38
6/20/11,622.16,625.2,619.12,623.37
6/17/11,626.32,632.41,621.14,622.16
6/16/11,631.49,633.54,621.59,626.31
6/15/11,645.94,645.94,630.53,631.49
6/14/11,636.94,648.5,636.94,645.94
6/13/11,638.85,642.35,635.26,636.94
6/10/11,649.02,649.02,638.27,638.85
6/9/11,646.85,652.14,645.61,649.02
6/8/11,654.85,654.85,645.32,646.85
6/7/11,654.87,660.41,654.67,654.85
6/6/11,660.71,661.17,654.37,654.87
6/3/11,671.4,671.4,659.92,660.71
6/2/11,669.62,674.51,667.73,671.4
6/1/11,687.52,687.52,669.56,669.62
5/31/11,680.64,687.53,680.64,687.52
5/27/11,678.5,682.29,678.5,680.64
5/26/11,673.3,680.35,671.73,678.5
5/25/11,670.95,675.7,668.42,673.3
5/24/11,673.1,676.97,670.2,670.94
5/23/11,685.32,685.32,670.17,673.09
5/20/11,687.56,689.56,684.38,685.32
5/19/11,687,688.4,682.39,687.56
5/18/11,678.81,688.46,678.81,687
5/17/11,680.54,680.54,671.73,678.81
5/16/11,691.52,691.99,679.16,680.54
5/13/11,702.59,702.59,690.91,691.52
5/12/11,697.38,703.97,691.01,702.59
5/11/11,703.29,705.7,692.71,697.37
5/10/11,695.08,704.78,695.08,703.29
5/9/11,692.08,697.67,690.86,695.08
5/6/11,688.14,700.88,688.14,692.08
5/5/11,693.08,696.41,685.37,688.14
5/4/11,696.85,698.06,687.11,693.08
5/3/11,701.14,701.14,692.48,696.84
5/2/11,702.67,706.58,699.91,701.14
4/29/11,704.75,704.75,699.57,702.67
4/28/11,707.61,707.61,701.06,704.75
4/27/11,701.4,708.23,699.19,707.61
4/26/11,695.64,703.25,695.4,701.4
4/25/11,693.96,696.41,693.85,695.64
4/21/11,688.74,694.09,688.74,693.96
4/20/11,670.83,689.47,670.83,688.74
4/19/11,669.88,671.48,665.72,670.83
4/18/11,676.28,676.28,661.62,669.88
4/15/11,678.43,678.57,671.88,676.28
4/14/11,678.85,678.85,671.4,678.43
4/13/11,672.53,680.4,672.53,678.85
4/12/11,680.57,680.57,669.08,672.53
4/11/11,681.54,683.82,677.37,680.57
4/8/11,683.19,688.51,678.98,681.54
4/7/11,682.13,686.07,678.03,683.19
4/6/11,677.03,682.87,676.94,682.13
4/5/11,676.55,681.74,676.05,677.03
4/4/11,681.2,682.65,673.98,676.55
4/1/11,680.83,684.82,678.85,681.2
3/31/11,683.08,684.41,679.62,680.83
3/30/11,679.98,683.8,679,683.08
3/29/11,674.22,679.99,671.34,679.98
3/28/11,677.56,680.96,674.09,674.22
3/25/11,679.91,683.81,677.3,677.56
3/24/11,665.17,680.82,665.17,679.91
3/23/11,660.59,666.81,654.95,665.17
3/22/11,664.09,664.48,659.26,660.59
3/21/11,653.95,668.08,653.95,664.09
3/18/11,649.26,659.96,649.26,653.95
3/17/11,643.92,655.62,643.92,649.26
3/16/11,659.12,659.78,639.17,643.92
3/15/11,670.98,670.98,646.09,659.12
3/14/11,676.63,676.63,666.38,670.98
3/11/11,673.8,678.65,670.71,676.63
3/10/11,689.3,689.3,673.1,673.8
3/9/11,694.63,694.63,685.35,689.3
3/8/11,691.75,699.09,687.5,694.63
3/7/11,701.63,705.59,685.82,691.75
3/4/11,706.41,706.94,696.79,701.63
3/3/11,693.77,707.45,693.77,706.41
3/2/11,691.07,700.5,690.68,693.77
3/1/11,703.72,707.16,689.81,691.07
2/28/11,703.65,707.41,698.77,703.72
2/25/11,693.67,704.74,693.67,703.65
2/24/11,690.21,697.32,685.83,693.67
2/23/11,703.06,703.06,684.61,690.21
2/22/11,724.64,724.64,701.71,703.06
2/18/11,723.32,726.28,721.65,724.64
2/17/11,719.11,724.22,714.5,723.32
2/16/11,711.06,720.71,711.06,719.11
2/15/11,713.49,713.68,708.61,711.06
2/14/11,714.1,716.71,713.02,713.49
2/11/11,713.99,714.55,707.36,714.1
2/10/11,713.62,714.45,703.76,713.99
2/9/11,715.13,715.58,710.33,713.62
2/8/11,714.81,715.91,711.52,715.13
2/7/11,714.27,718.61,713.75,714.81
2/4/11,708.54,714.28,706.75,714.27
2/3/11,707.78,710.01,700.94,708.54
2/2/11,703.62,710,701.16,707.78
2/1/11,690.34,705.05,690.34,703.62
1/31/11,687.09,690.9,684.38,690.34
1/28/11,702.68,704.65,683.65,687.09
1/27/11,697.12,704.71,697.12,702.68
1/26/11,691.77,699.21,691.77,697.11
1/25/11,694.19,694.19,686.37,691.77
1/24/11,683.25,694.64,683.25,694.19
1/21/11,687.52,692.76,682.72,683.25
1/20/11,693.32,693.32,680.05,687.52
1/19/11,701.86,702.04,690.65,693.32
1/18/11,700.49,702.54,698.35,701.85
1/14/11,693.6,700.49,692.36,700.49
1/13/11,694.15,695.59,690.5,693.6
1/12/11,683.84,694.15,683.84,694.14
1/11/11,681.74,685.49,681.37,683.84
1/10/11,680.82,683.1,674.52,681.74
1/7/11,683.52,683.6,674.09,680.82
1/6/11,677.8,683.76,677.58,683.52
1/5/11,672.35,677.88,668.7,677.8
1/4/11,673.84,676.27,667.6,672.35
1/3/11,664.2,677.9,664.2,673.84
12/31/10,664.99,665.18,660.92,664.2
12/30/10,666.26,666.72,664.2,664.99
12/29/10,664.18,667.87,664.18,666.26
12/28/10,665.15,667.14,662.67,664.18
12/27/10,663.85,666.36,658.57,665.15
12/23/10,665.43,665.43,662.35,663.85
12/22/10,666.27,666.27,663.88,665.43
12/21/10,658.77,667.01,658.77,666.27
12/20/10,658.9,661.29,656.02,658.77
12/17/10,656.81,661.32,656.81,658.9
12/16/10,649.95,657.26,649.95,656.81
12/15/10,654.66,656.76,648.69,649.94
12/14/10,656.22,659.16,652.45,654.66
12/13/10,660.01,662.55,656.09,656.22
12/10/10,657.52,660.86,656.72,660.01
12/9/10,658.94,661.12,655.34,657.52
12/8/10,653.09,659.03,651.67,658.94
12/7/10,651.67,660.45,651.67,653.09
12/6/10,651.85,652.96,648.05,651.67
12/3/10,649.35,652.51,646.92,651.85
12/2/10,642.1,650.09,641.97,649.35
12/1/10,627.81,645.66,627.81,642.1
11/30/10,635.11,635.11,625,627.81
11/29/10,638.35,638.35,628.38,635.11
11/26/10,641.15,641.15,635.51,638.35
11/24/10,629.63,641.91,629.63,641.15
11/23/10,639.31,639.31,625.74,629.63
11/22/10,635.67,639.44,631.07,639.31
11/19/10,630.39,635.87,630.32,635.67
11/18/10,615.56,632.55,615.56,630.39
11/17/10,615.98,622.74,612.9,615.56
11/16/10,626.19,626.19,613.26,615.98
11/15/10,628.53,632.36,625.92,626.19
11/12/10,636.12,637.42,624.9,628.53
11/11/10,645.27,645.27,627.69,636.12
11/10/10,641.76,645.57,637.3,645.27
11/9/10,643.41,649.12,638.7,641.76
11/8/10,642.98,644.76,639.65,643.41
11/5/10,642.95,643.26,639.42,642.98
11/4/10,634.17,645.07,634.17,642.95
11/3/10,630.91,634.24,625.53,634.17
11/2/10,625.63,632.76,625.63,630.91
11/1/10,627.61,631.39,622.2,625.63
10/29/10,626.35,630.28,625.32,627.61
10/28/10,624.99,628.49,621.56,626.35
10/27/10,621.4,625.42,618.02,624.99
10/26/10,619.95,622.44,614.07,621.4
10/25/10,618.01,623.57,618.01,619.95
10/22/10,610.38,618.41,610.38,618.01
10/21/10,607.81,614.85,604.48,610.38
10/20/10,601.76,611.16,601.76,607.81
10/19/10,611.36,611.36,596.41,601.76
10/18/10,611.43,612.07,607.6,611.36
10/15/10,603.55,611.43,602.7,611.43
10/14/10,602.17,606.62,600.22,603.55
10/13/10,596.18,605.35,596.18,602.17
10/12/10,590.45,597.72,584.84,596.18
10/11/10,592.01,594.33,588.89,590.45
10/8/10,587.79,593.07,582.44,592.01
10/7/10,584.47,588.4,581.12,587.79
10/6/10,593.94,593.94,579.39,584.47
10/5/10,579.34,595.14,579.34,593.94
10/4/10,583.93,584.11,574.28,579.34
10/1/10,582.31,588.78,581.14,583.93
9/30/10,585.92,591.89,578.49,582.31
9/29/10,586.11,587.98,583.08,585.92
9/28/10,583.87,587.33,576.85,586.11
9/27/10,586.89,588.18,582.68,583.87
9/24/10,572.47,586.93,572.47,586.89
9/23/10,574.01,578.81,568.85,572.47
9/22/10,579.72,579.72,570.62,574.01
9/21/10,580.33,583.57,577.18,579.72
9/20/10,571.83,581.44,571.68,580.33
9/17/10,570.77,574.01,569.44,571.83
9/16/10,569.3,571.3,566.31,570.77
9/15/10,566.26,569.87,562.74,569.3
9/14/10,564.3,570.29,560.89,566.26
9/13/10,553.23,565.44,553.23,564.29
9/10/10,554.64,555.51,548.98,553.23
9/9/10,552.21,559.23,552.21,554.64
9/8/10,546.68,554.02,546.68,552.21
9/7/10,551.23,551.67,546.05,546.68
9/3/10,543.09,552.69,543.09,551.22
9/2/10,535.54,543.09,534.4,543.09
9/1/10,518.58,537.27,518.58,535.54
8/31/10,522.61,523.35,515.72,518.58
8/30/10,530.47,531.22,522.56,522.61
8/27/10,523.29,531.44,517.15,530.47
8/26/10,528.56,532.01,522.86,523.29
8/25/10,526.52,530.9,521.24,528.56
8/24/10,535.89,535.89,523.34,526.52
8/23/10,541.42,544.6,534.96,535.89
8/20/10,535.57,542.01,535.57,541.42
8/19/10,540.66,541.35,532.38,535.57
8/18/10,536.76,543.08,534.97,540.66
8/17/10,530.41,540.96,530.41,536.76
8/16/10,529.64,534.04,524.96,530.41
8/13/10,531.26,533.57,529.64,529.64
8/12/10,542.24,542.24,527.74,531.26
8/11/10,557.93,557.93,539.34,542.24
8/10/10,565.77,565.77,553.49,557.93
8/9/10,562.57,567.26,561.43,565.77
8/6/10,564.72,564.72,554.51,562.57
8/5/10,566.59,566.59,560.52,564.72
8/4/10,562.31,567.31,560.19,566.59
8/3/10,566.72,566.72,560.05,562.31
8/2/10,555.55,568.23,555.55,566.72
7/30/10,555.77,558.37,547.58,555.55
7/29/10,559.82,564.75,550.96,555.77
7/28/10,565.26,565.99,557.61,559.82
7/27/10,567.55,569.51,562.6,565.26
7/26/10,563.43,567.55,559.24,567.55
7/23/10,560.53,563.82,553.46,563.43
7/22/10,543.84,562.52,543.84,560.53
7/21/10,555.15,555.49,542.02,543.84
7/20/10,553.49,555.51,539.71,555.15
7/19/10,544.93,554.51,544.93,553.49
7/16/10,561.84,561.84,544.45,544.93
7/15/10,561,562.79,553.71,561.83
7/14/10,556.81,564.63,556.81,561
7/13/10,546.26,558.87,546.26,556.81
7/12/10,542.01,547.55,540.66,546.25
7/9/10,537.66,542.17,535.82,542.01
7/8/10,535.9,540.52,531.19,537.66
7/7/10,516.75,536.11,516.75,535.9
7/6/10,514.65,525.78,511.99,516.75
7/2/10,516.04,518.28,510.19,514.65
7/1/10,515.55,518.69,505.69,516.04
6/30/10,520.66,526.77,514.2,515.55
6/29/10,542.35,542.35,517.44,520.66
6/28/10,542.49,547.03,538.62,542.35
6/25/10,542.93,546.92,537.45,542.49
6/24/10,554.7,554.7,540.97,542.93
6/23/10,554.84,559.8,549.65,554.7
6/22/10,562.98,567.87,554.11,554.84
6/21/10,569.07,575.52,559.71,562.98
6/18/10,569.67,572.49,566.98,569.07
6/17/10,565.88,570.74,563.06,569.66
6/16/10,568.78,568.78,560.63,565.88
6/15/10,550.6,569.11,550.6,568.78
6/14/10,551.97,560.04,550.24,550.6
6/11/10,546.26,552.61,540.37,551.97
6/10/10,531.39,546.72,531.39,546.26
6/9/10,534.73,545.02,529.72,531.38
6/8/10,532.87,535.4,525.1,534.72
6/7/10,544.28,548.46,532.05,532.87
6/4/10,564.67,564.67,541.72,544.28
6/3/10,556.24,565.41,555.94,564.67
6/2/10,543.29,556.36,542.27,556.24
6/1/10,551.33,556.87,542.69,543.29
5/28/10,557.72,557.72,547.03,551.33
5/27/10,535.84,557.87,535.84,557.72
5/26/10,540.58,550.29,534.37,535.84
5/25/10,540.46,540.76,521.92,540.58
5/24/10,545.05,548.15,540,540.46
5/21/10,537.53,549.05,527.15,545.05
5/20/10,556.64,556.64,535.04,537.53
5/19/10,559.28,563.25,550.52,556.64
5/18/10,568.82,574.3,556.6,559.28
5/17/10,565.64,570.16,555.92,568.82
5/14/10,577.93,577.93,558.21,565.64
5/13/10,588.79,590.28,576.42,577.93
5/12/10,577.91,589.72,577.91,588.79
5/11/10,580.67,586.78,572.53,577.91
5/10/10,553.91,582.82,553.91,580.67
5/7/10,565.64,568.43,542.48,553.91
5/6/10,584.35,586.22,520.74,565.64
5/5/10,587.5,589.37,578.97,584.35
5/4/10,606.39,606.39,582.82,587.5
5/3/10,599.04,608.85,599.04,606.39
4/30/10,613.2,613.2,599.04,599.04
4/29/10,606.64,613.89,606.64,613.2
4/28/10,607.26,610.65,601.04,606.64
4/27/10,622.02,622.02,605.98,607.26
4/26/10,623.53,624.87,619.92,622.02
4/23/10,619.59,623.53,617.04,623.53
4/22/10,620.8,620.8,605.88,619.59
4/21/10,622.28,624.88,617.1,620.8
4/20/10,617.78,622.8,616.36,622.28
4/19/10,617.88,618.7,608.68,617.78
4/16/10,627.8,627.8,614.35,617.88
4/15/10,625.95,629.3,624.78,627.8
4/14/10,614.19,626.47,614.18,625.95
4/13/10,613.01,615.08,608.83,614.18
4/12/10,609.95,615.02,609.72,613.01
4/9/10,604.65,610.04,604.19,609.95
4/8/10,605.46,605.71,598.93,604.65
4/7/10,608.12,608.69,602.75,605.46
4/6/10,607.1,609.59,602.59,608.12
4/5/10,600.07,607.5,600.07,607.1
4/1/10,600.6,607.51,595.83,600.07
3/31/10,603.08,604.87,599.69,600.6
3/30/10,602.45,605.91,599.02,603.08
3/29/10,601.65,605.91,600.86,602.45
3/26/10,601.81,605.57,598.32,601.65
3/25/10,601.7,611.09,601.7,601.8
3/24/10,608.94,608.94,601.07,601.7
3/23/10,601.78,609.28,601.78,608.94
3/22/10,596.49,604.03,592.29,601.78
3/19/10,601.99,603.69,593.72,596.5
3/18/10,601.17,602.72,599.55,601.99
3/17/10,598.14,605.33,598.14,601.17
3/16/10,592.31,598.66,591.82,598.14
3/15/10,592.64,593.95,587.96,592.31
3/12/10,593.05,595.04,590.89,592.64
3/11/10,592.21,592.22,588.59,593.05
3/10/10,585.53,593.29,585.2,592.21
3/9/10,583.72,589.01,581.81,585.53
3/8/10,580.1,584.58,580.1,583.72
3/5/10,571.8,580.7,571.8,580.1
3/4/10,570.22,571.84,566.11,571.8
3/3/10,570.61,574.9,569.18,570.22
3/2/10,570.14,575.01,569.35,570.61
3/1/10,559.68,570.38,559.68,570.14
2/26/10,559.07,560.63,555.29,559.68
2/25/10,561.88,561.88,549.08,559.07
2/24/10,555.26,564.83,555.26,561.88
2/23/10,563.62,563.62,552.36,555.26
2/22/10,565.44,567.29,562.7,563.62
2/19/10,564.86,567.71,561.78,565.44
2/18/10,560.65,565.42,557.64,564.86
2/17/10,558.62,561.3,557.02,560.65
2/16/10,549.41,559,549.41,558.62
2/12/10,550.06,550.95,541.48,549.41
2/11/10,541.12,551.31,538.77,550.06
2/10/10,541.96,544.96,536.74,541.12
2/9/10,535.47,544.69,535.47,541.96
2/8/10,539.95,542.86,535.41,535.47
2/5/10,534.99,540.34,529.62,539.95
2/4/10,551.56,551.56,534.99,534.99
2/3/10,549.76,552.64,546.38,551.56
2/2/10,543.74,551,541.92,549.76
2/1/10,533.78,543.87,533.78,543.74
1/29/10,544.5,551.3,531.58,533.78
1/28/10,556.17,556.17,540.1,544.5
1/27/10,551.79,557.28,548.6,556.17
1/26/10,554.32,558.56,549.83,551.79
1/25/10,551.75,558.18,551.75,554.32
1/22/10,570.12,570.12,550.93,551.75
1/21/10,573.65,580.75,567.9,570.12
1/20/10,583.42,583.42,568.6,573.65
1/19/10,576.38,583.64,575.75,583.42
1/15/10,583.85,584.77,574.12,576.38
1/14/10,582.27,585.15,581.15,583.85
1/13/10,573.85,583.49,573.32,582.27
1/12/10,581.44,581.44,570.87,573.85
1/11/10,583.33,585.37,577.99,581.44
1/8/10,579.22,583.56,577.2,583.33
1/7/10,582.05,582.05,577.27,579.22
1/6/10,585.65,586.05,580.06,582.05
1/5/10,585.68,587.53,581.78,585.65
1/4/10,578.1,588,578.1,585.68
12/31/09,583.97,584.4,577.98,578.1
12/30/09,580.46,583.98,579.08,583.97
12/29/09,581.53,582.02,579.34,580.46
12/28/09,581.16,583.5,578.5,581.53
12/24/09,577,581.22,577,581.16
12/23/09,572.45,577.41,572.45,577
12/22/09,569.48,572.92,569.48,572.45
12/21/09,564.17,571.46,564.17,569.48
12/18/09,555.58,564.24,555.58,564.17
12/17/09,562.14,562.14,554.6,555.58
12/16/09,556.87,565.15,556.87,562.14
12/15/09,558.73,561.29,534.38,556.87
12/14/09,553.36,559.16,553.36,558.73
12/11/09,556.95,559.79,551.53,553.36
12/10/09,556.17,560.49,556.11,556.95
12/9/09,552.52,556.55,547.7,556.17
12/8/09,556.56,556.73,549.9,552.52
12/7/09,556.83,560.97,555.54,556.56
12/4/09,552.08,562.56,550.37,556.83
12/3/09,555.18,560.01,551.8,552.08
12/2/09,554.72,559.61,553.45,555.18
12/1/09,546.06,556.78,546.06,554.72
11/30/09,542.36,546.52,540.05,546.06
11/27/09,553.92,553.92,538.54,544.33
11/25/09,550.79,554.3,550.79,553.92
11/24/09,552.96,553.02,548.63,550.79
11/23/09,544.01,555.67,544.01,552.96
11/20/09,548.68,548.68,541.47,544.01
11/19/09,557.23,557.23,543.87,548.68
11/18/09,560.18,560.18,553.57,557.23
11/17/09,559.31,560.18,554.9,560.18
11/16/09,553.61,561.22,553.61,559.31
11/13/09,547.21,554.4,547.21,553.61
11/12/09,550.62,553.79,546.05,547.21
11/11/09,547.11,554.4,546.95,550.62
11/10/09,546.79,549.62,544.23,547.11
11/9/09,534.01,546.87,534.01,546.79
11/6/09,534.26,537.83,531.32,534.01
11/5/09,522.26,535.67,522.26,534.26
11/4/09,521.26,528.13,521.26,522.26
11/3/09,518.69,521.33,513.35,521.26
11/2/09,516.5,523.95,512.35,518.69
10/30/09,530.88,530.88,515.31,516.5
10/29/09,518.95,531.17,518.95,530.88
10/28/09,530.88,531.18,518.36,518.95
10/27/09,539.55,542.4,528.7,530.88
10/26/09,543.32,550.78,537.58,539.55
10/23/09,544.09,550.76,541.5,543.32
10/22/09,542.01,544.98,534.67,544.09
10/21/09,544.79,553.02,541.28,542.01
10/20/09,547.79,549.23,541.71,544.79
10/19/09,540.69,548.68,540.69,547.79
10/16/09,547.6,547.6,537,540.69
10/15/09,552.02,552.02,544.47,547.6
10/14/09,543.3,552.94,543.3,552.02
10/13/09,542.49,545.11,539.71,543.3
10/12/09,541.83,546.13,539.72,542.49
10/9/09,536.79,542.03,535.32,541.83
10/8/09,532.14,539.58,531.33,536.79
10/7/09,531.19,532.66,528.55,532.14
10/6/09,521.34,532.27,521.34,531.19
10/5/09,515.78,523.78,515.78,521.34
10/2/09,518.93,521.1,514.43,515.78
10/1/09,535.05,535.05,518.71,518.93
9/30/09,530.69,538.59,525.74,535.05
9/29/09,534.69,536.76,529.17,530.69
9/28/09,524.21,537.83,524.21,534.69
9/25/09,532,532,522.53,524.21
9/24/09,539.71,542.45,529.57,532
9/23/09,542.32,550.21,539.45,539.71
9/22/09,538.73,543.6,538.73,542.32
9/21/09,539.36,540.84,534.74,538.73
9/18/09,538.57,542.1,536.08,539.36
9/17/09,542.39,542.55,536.21,538.57
9/16/09,536.35,542.71,536.35,542.49
9/15/09,531.51,537.18,531.51,536.35
9/14/09,530.49,531.57,527.3,531.51
9/11/09,529.88,532.86,527.31,530.49
9/10/09,521.14,530.18,520.86,529.88
9/9/09,515.55,522.22,513.1,521.14
9/8/09,509.31,515.98,509.31,515.55
9/4/09,500.43,509.8,500.43,509.31
9/3/09,495.99,500.53,494.16,500.43
9/2/09,493.55,497.59,491.95,495.99
9/1/09,503.06,510.16,492.18,493.55
8/31/09,509.34,509.34,500.47,503.06
8/28/09,506.35,517.84,506.34,509.34
8/27/09,503.21,506.59,497.41,506.35
8/26/09,501.94,504.84,499.76,503.21
8/25/09,502.22,506.32,500.58,501.94
8/24/09,505.46,508.01,501.08,502.22
8/21/09,496.92,505.73,496.92,505.46
8/20/09,492.02,497.74,490.95,496.92
8/19/09,490.44,493.12,483.58,492.02
8/18/09,482.26,491.22,482.26,490.44
8/17/09,496.82,496.82,481.68,482.26
8/14/09,502.91,502.91,492.59,496.82
8/13/09,499.16,503.12,496.98,502.91
8/12/09,489.9,503.14,489.9,499.16
8/11/09,495.84,495.84,487.73,489.9
8/10/09,498.78,499.15,492.8,495.84
8/7/09,494.31,502.85,494.31,498.78
8/6/09,497.16,499.8,492.65,494.31
8/5/09,501.29,502.21,493.89,497.16
8/4/09,500.65,504.12,497.79,501.29
8/3/09,493.09,500.88,493.09,500.65
7/31/09,492.12,497.38,490.28,493.09
7/30/09,488.54,498.24,488.54,492.12
7/29/09,493.87,493.87,484.66,488.54
7/28/09,491.54,495.15,485.72,493.87
7/27/09,489.09,493.08,488.51,493.07
7/24/09,497.75,497.75,485.4,494.22
7/23/09,484.13,499.21,484.12,497.75
7/22/09,480.64,486.76,476.89,484.13
7/21/09,478.57,480.64,473.6,480.64
7/20/09,473.18,478.8,473.18,478.57
7/17/09,468.44,473.23,465.69,473.18
7/16/09,464.18,469.51,460.13,468.44
7/15/09,445.28,464.39,445.28,464.18
7/14/09,443.86,445.96,440.4,445.28
7/13/09,435.39,443.86,429.94,443.86
7/10/09,433.98,438.16,430.36,435.39
7/9/09,429.8,436.57,429.8,433.98
7/8/09,429.85,431.49,424.72,429.8
7/7/09,440.99,442.09,423.4,429.85
7/6/09,443.44,443.44,429.7,440.99
7/2/09,454.37,454.37,442.59,443.44
7/1/09,451.7,458.76,451.7,454.37
6/30/09,454.1,457.56,448.69,451.7
6/29/09,451.81,456.36,450.51,454.1
6/26/09,450.54,453.45,448.72,451.81
6/25/09,442.95,451.39,439.05,450.54
6/24/09,435.43,446.79,435.43,442.95
6/23/09,434.44,437.23,430.95,435.43
6/22/09,450.89,450.89,432.5,434.44
6/19/09,446.55,453.92,446.55,450.89
6/18/09,448.92,449.69,444.6,446.55
6/17/09,446.1,452.8,442.71,448.92
6/16/09,452.03,455.84,446.1,446.1
6/15/09,462.04,462.04,448.24,452.03
6/12/09,464.83,464.83,455.03,462.04
6/11/09,459.82,468.37,459.68,464.83
6/10/09,459.74,462.81,452.87,459.82
6/9/09,451.81,462.52,451.81,459.74
6/8/09,452.63,454.99,444.79,451.81
6/5/09,452.83,456.56,448.78,452.63
6/4/09,446.82,453.06,446.82,452.83
6/3/09,453.4,453.4,441.27,446.82
6/2/09,455.61,457.76,449.99,453.4
6/1/09,439.06,457.23,439.06,455.61
5/29/09,433.84,439.12,431.65,439.06
5/28/09,426.72,434.8,423.84,433.84
5/27/09,430.4,435.62,426.09,426.72
5/26/09,415.69,430.52,412.63,430.4
5/22/09,416.66,420.48,411.18,415.69
5/21/09,422.34,422.34,412.38,416.66
5/20/09,424,431.93,420.9,422.34
5/19/09,420.96,428.09,417.17,424
5/18/09,408.59,420.97,408.59,420.96
5/15/09,408.63,414.7,407.16,408.59
5/14/09,401.29,411.52,401.29,408.63
5/13/09,413.69,413.69,400.7,401.29
5/12/09,417.68,420.14,408.93,413.69
5/11/09,419.49,422.15,410.28,417.68
5/8/09,419.77,423.87,413.76,419.49
5/7/09,434.75,436.31,415.73,419.77
5/6/09,432.47,436.3,426.44,434.75
5/5/09,433.7,433.7,428,432.47
5/4/09,422.73,433.7,422.73,433.7
5/1/09,421.31,424.45,416.35,422.73
4/30/09,418.86,428.59,418.18,421.31
4/29/09,412.11,423.77,412.11,418.86
4/28/09,415.85,415.96,409.44,412.11
4/27/09,421.61,422.17,414.27,415.85
4/24/09,411.53,423.33,411.32,421.61
4/23/09,409.37,412.19,400.64,411.53
4/22/09,404.75,417.82,399.39,409.37
4/21/09,397.56,405.07,395.68,404.75
4/20/09,407.59,408.82,396.38,397.56
4/17/09,404.62,409.08,400.02,407.59
4/16/09,391.24,406.19,391.24,404.62
4/15/09,394.79,394.79,384.66,391.24
4/14/09,398.27,399.74,392.04,394.79
4/13/09,401.22,401.22,393.53,398.27
4/9/09,386.67,401.22,386.67,401.22
4/8/09,376.6,389.34,376.6,386.67
